artifact_kind,publishable,node_id,source_order_id,source_resource_id,source_period,assigned_period,chain_id,chain_sequence,node_sequence,weight,width,thickness,min_temperature,max_temperature,grade,grade_class,hot_roll_grade,soft_hard_class,material_role,split_lineage,virtual_lineage,width_warning,thickness_warning,temperature_warning,chain_warning,business_warning
diagnostic_candidate,False,0030125168-000050,0030125168-000050,0030125168-000050,BR_00000006,BR_00000001,numeric-chain-000015,10,21,24,1145,0.4,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030123654-000010,0030123654-000010,0030123654-000010,BR_00000006,BR_00000001,numeric-chain-000015,10,22,48,1066,0.5,715,735,DX51D+Z1,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030118641-000020,0030118641-000020,0030118641-000020,BR_00000001,BR_00000001,numeric-chain-000015,10,23,6.04,1000,0.4,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,False,0030123916-000020,0030123916-000020,0030123916-000020,BR_00000006,BR_00000001,numeric-chain-000015,10,24,23,1000,0.4,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,False,0030122066-000070,0030122066-000070,0030122066-000070,BR_00000003,BR_00000001,numeric-chain-000029,11,1,24,1299,2.49,760,780,HC340/590DPD+Z,双相钢,W590X4,硬钢,normal_real,,,,,,,
diagnostic_candidate,False,0030119183-000010,0030119183-000010,0030119183-000010,BR_00000001,BR_00000001,numeric-chain-000029,11,2,1.02,1233,2.45,760,780,HC340/590DPD+Z,双相钢,W590X4,硬钢,normal_real,,,,,,,
diagnostic_candidate,False,virtual-000048,,,,BR_00000001,numeric-chain-000029,11,3,20.00,1250,2.50,760,840,SPHC,,SPHC,,virtual_sphc,,"{""accepted_sequence"":48,""prototype_id"":""virtual_sphc:1250x2.5"",""purpose"":""edge_bridge"",""related_partition_id"":null}",,,,,
diagnostic_candidate,False,0030119938-000310,0030119938-000310,0030119938-000310,BR_00000001,BR_00000001,numeric-chain-000029,11,4,72.86,1200,2.49,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,virtual-000039,,,,BR_00000001,numeric-chain-000029,11,5,20.00,1250,2.50,760,840,SPHC,,SPHC,,virtual_sphc,,"{""accepted_sequence"":39,""prototype_id"":""virtual_sphc:1250x2.5"",""purpose"":""edge_bridge"",""related_partition_id"":null}",,,,,
diagnostic_candidate,False,0030120757-000050,0030120757-000050,0030120757-000050,BR_00000001,BR_00000001,numeric-chain-000029,11,6,24,1164,2,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0005000575-000020,0005000575-000020,0005000575-000020,BR_00000006,BR_00000001,numeric-chain-000029,11,7,20,1105,1.5,830,850,CR3,IF钢,SPHETI-36,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030120940-000120,0030120940-000120,0030120940-000120,BR_00000002,BR_00000001,numeric-chain-000029,11,8,20.15,1055,1.2,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0005000546-000010,0005000546-000010,0005000546-000010,BR_00000001,BR_00000001,numeric-chain-000029,11,9,7,1015,1.4,830,850,CR3,IF钢,SPHETI-36,软钢,normal_real,,,,,,,
diagnostic_candidate,False,virtual-000047,,,,BR_00000001,numeric-chain-000029,11,10,20.00,1000,1.20,830,850,SPHC,,SPHC,,virtual_sphc,,"{""accepted_sequence"":47,""prototype_id"":""virtual_sphc:1000x1.2"",""purpose"":""edge_bridge"",""related_partition_id"":null}",,,,,
diagnostic_candidate,False,0030125147-000030,0030125147-000030,0030125147-000030,BR_00000006,BR_00000001,numeric-chain-000029,11,11,110,1000,1,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030122899-000030,0030122899-000030,0030122899-000030,BR_00000006,BR_00000001,numeric-chain-000029,11,12,170,1000,1.2,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,False,0030122488-000010,0030122488-000010,0030122488-000010,BR_00000006,BR_00000001,numeric-chain-000029,11,13,110,1000,1.25,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0010020206-000010,0010020206-000010,0010020206-000010,BR_00000006,BR_00000001,numeric-chain-000029,11,14,58.48,1000,1.5,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,False,0002002179-000010,0002002179-000010,0002002179-000010,BR_00000006,BR_00000001,numeric-chain-000011,12,1,41,1650,0.8,810,830,180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030121690-000010,0030121690-000010,0030121690-000010,BR_00000002,BR_00000001,numeric-chain-000011,12,2,23,1580,0.8,820,840,HC180BD+Z,加磷高强、烘烤硬化钢,H180BH1,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002180-000140,0002002180-000140,0002002180-000140,BR_00000006,BR_00000001,numeric-chain-000011,12,3,20,1540,0.8,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030118006-000070,0030118006-000070,0030118006-000070,BR_00000001,BR_00000001,numeric-chain-000011,12,4,43.72,1480,0.8,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002170-000020,0002002170-000020,0002002170-000020,BR_00000006,BR_00000001,numeric-chain-000011,12,5,69,1498,0.8,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002170-000160,0002002170-000160,0002002170-000160,BR_00000006,BR_00000001,numeric-chain-000011,12,6,23,1495,0.7,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030123256-000040,0030123256-000040,0030123256-000040,BR_00000006,BR_00000001,numeric-chain-000011,12,7,69,1475,0.65,820,840,HC180BD+Z,加磷高强、烘烤硬化钢,H180BH1,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002170-000150,0002002170-000150,0002002170-000150,BR_00000006,BR_00000001,numeric-chain-000011,12,8,23,1433,0.65,810,830,180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002055-000030,0002002055-000030,0002002055-000030,BR_00000001,BR_00000001,numeric-chain-000011,12,9,66.82,1430,0.6,815,835,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030125168-000070,0030125168-000070,0030125168-000070,BR_00000006,BR_00000001,numeric-chain-000011,12,10,24,1405,0.5,820,840,DX53D+Z-LG,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002054-000010,0002002054-000010,0002002054-000010,BR_00000001,BR_00000001,numeric-chain-000011,12,11,36.83,1365,0.5,820,840,DX53D+Z-CD,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030124871-000120,0030124871-000120,0030124871-000120,BR_00000006,BR_00000001,numeric-chain-000011,12,12,220,1360,0.6,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030119860-000040,0030119860-000040,0030119860-000040,BR_00000001,BR_00000001,numeric-chain-000011,12,13,180.24,1360,0.7,810,830,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030125150-000030,0030125150-000030,0030125150-000030,BR_00000006,BR_00000001,numeric-chain-000011,12,14,96,1360,0.7,810,830,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030124683-000040,0030124683-000040,0030124683-000040,BR_00000006,BR_00000001,numeric-chain-000011,12,15,192,1360,0.7,810,830,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030125150-000010,0030125150-000010,0030125150-000010,BR_00000006,BR_00000001,numeric-chain-000011,12,16,24,1360,0.7,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030124683-000010,0030124683-000010,0030124683-000010,BR_00000006,BR_00000001,numeric-chain-000011,12,17,96,1360,0.7,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,virtual-000002,,,,BR_00000001,numeric-chain-000011,12,18,20.00,1250,0.60,820,850,SPHC,,SPHC,,virtual_sphc,,"{""accepted_sequence"":2,""prototype_id"":""virtual_sphc:1250x0.6"",""purpose"":""edge_bridge"",""related_partition_id"":null}",,,,,
diagnostic_candidate,False,0030123425-000010,0030123425-000010,0030123425-000010,BR_00000006,BR_00000001,numeric-chain-000011,12,19,132,1090,0.55,830,850,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002170-000360,0002002170-000360,0002002170-000360,BR_00000006,BR_00000001,numeric-chain-000011,12,20,40,1030,0.6,830,850,DC54D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030122066-000020,0030122066-000020,0030122066-000020,BR_00000003,BR_00000001,numeric-chain-000011,12,21,24,1000,0.6,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0005000563-000270,0005000563-000270,0005000563-000270,BR_00000006,BR_00000001,numeric-chain-000011,12,22,18,968,0.8,830,850,CR180BH,加磷高强、烘烤硬化钢,H180BH,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030118632-000010,0030118632-000010,0030118632-000010,BR_00000001,BR_00000001,numeric-chain-000011,12,23,16.85,939,0.8,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030122080-000010,0030122080-000010,0030122080-000010,BR_00000003,BR_00000001,numeric-chain-000011,12,24,14.4,865,0.8,830,850,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030124731-000010,0030124731-000010,0030124731-000010,BR_00000006,BR_00000001,numeric-chain-000009,13,1,48,1290,0.9,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0010019881-000020,0010019881-000020,0010019881-000020,BR_00000006,BR_00000001,numeric-chain-000009,13,2,24,1250,0.95,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,False,0030124871-000020,0030124871-000020,0030124871-000020,BR_00000006,BR_00000001,numeric-chain-000009,13,3,20,1250,1.15,710,730,DX51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030122897-000050,0030122897-000050,0030122897-000050,BR_00000006,BR_00000001,numeric-chain-000009,13,4,24,1250,1.2,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,False,0002002195-000100,0002002195-000100,0002002195-000100,BR_00000006,BR_00000001,numeric-chain-000009,13,5,230,1220,1,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030123653-000030,0030123653-000030,0030123653-000030,BR_00000006,BR_00000001,numeric-chain-000009,13,6,48,1200,0.8,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030117283-000030,0030117283-000030,0030117283-000030,BR_00000001,BR_00000001,numeric-chain-000009,13,7,13.32,1190,0.7,830,850,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030125102-000010,0030125102-000010,0030125102-000010,BR_00000006,BR_00000001,numeric-chain-000009,13,8,72,1182,0.7,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030120757-000040,0030120757-000040,0030120757-000040,BR_00000001,BR_00000001,numeric-chain-000009,13,9,25.98,1155,0.8,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030118934-000050,0030118934-000050,0030118934-000050,BR_00000001,BR_00000001,numeric-chain-000009,13,10,15.37,1160,0.7,830,850,DX54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002170-000200,0002002170-000200,0002002170-000200,BR_00000006,BR_00000001,numeric-chain-000009,13,11,126.53,1160,0.7,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002185-000060,0002002185-000060,0002002185-000060,BR_00000006,BR_00000001,numeric-chain-000009,13,12,23,1155,0.65,830,850,DC54D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002170-000180,0002002170-000180,0002002170-000180,BR_00000006,BR_00000001,numeric-chain-000009,13,13,46,1133,0.7,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0005000545-000020,0005000545-000020,0005000545-000020,BR_00000001,BR_00000001,numeric-chain-000009,13,14,9.59,1130,0.7,820,840,CR210BH,加磷高强、烘烤硬化钢,H220BH,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002055-000110,0002002055-000110,0002002055-000110,BR_00000001,BR_00000001,numeric-chain-000009,13,15,15.3,1100,0.8,815,835,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002053-000020,0002002053-000020,0002002053-000020,BR_00000001,BR_00000001,numeric-chain-000009,13,16,8.8,1100,0.8,820,840,DX53D+Z-MD,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002170-000210,0002002170-000210,0002002170-000210,BR_00000006,BR_00000001,numeric-chain-000009,13,17,45.97,1095,0.7,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030124438-000010,0030124438-000010,0030124438-000010,BR_00000006,BR_00000001,numeric-chain-000009,13,18,23,1083,0.8,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030119032-000020,0030119032-000020,0030119032-000020,BR_00000001,BR_00000001,numeric-chain-000009,13,19,10.4,1080,0.75,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030118934-000020,0030118934-000020,0030118934-000020,BR_00000001,BR_00000001,numeric-chain-000009,13,20,238.96,1060,0.95,820,840,HX220BD+Z,加磷高强、烘烤硬化钢,H220BH4,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030119031-000020,0030119031-000020,0030119031-000020,BR_00000001,BR_00000001,numeric-chain-000009,13,21,26.67,1055,0.95,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030124824-000020,0030124824-000020,0030124824-000020,BR_00000006,BR_00000001,numeric-chain-000009,13,22,430,1055,0.95,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030118093-000060,0030118093-000060,0030118093-000060,BR_00000001,BR_00000001,numeric-chain-000009,13,23,31.46,1048,0.8,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030123145-000020,0030123145-000020,0030123145-000020,BR_00000006,BR_00000001,numeric-chain-000009,13,24,21.43,1010,0.8,810,830,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030122899-000010,0030122899-000010,0030122899-000010,BR_00000006,BR_00000001,numeric-chain-000009,13,25,60,1000,0.8,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,False,0030122480-000090,0030122480-000090,0030122480-000090,BR_00000006,BR_00000001,numeric-chain-000009,13,26,22,990,0.7,830,850,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030120940-000030,0030120940-000030,0030120940-000030,BR_00000002,BR_00000001,numeric-chain-000009,13,27,18,950,0.7,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030122480-000040,0030122480-000040,0030122480-000040,BR_00000006,BR_00000001,numeric-chain-000009,13,28,72,950,0.7,830,850,DX54D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030123256-000020,0030123256-000020,0030123256-000020,BR_00000006,BR_00000001,numeric-chain-000009,13,29,92.21,930,0.65,820,840,HC180BD+Z,加磷高强、烘烤硬化钢,H180BH1,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002162-000070,0002002162-000070,0002002162-000070,BR_00000006,BR_00000001,numeric-chain-000009,13,30,18,930,0.6,830,850,DC54D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030124437-000010,0030124437-000010,0030124437-000010,BR_00000006,BR_00000001,numeric-chain-000009,13,31,18,910,0.8,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,False,0002002170-000060,0002002170-000060,0002002170-000060,BR_00000006,BR_00000001,numeric-chain-000009,13,32,32,900,1,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002202-000070,0002002202-000070,0002002202-000070,BR_00000006,BR_00000001,numeric-chain-000009,13,33,16,855,1,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002193-000030,0002002193-000030,0002002193-000030,BR_00000006,BR_00000001,numeric-chain-000010,14,1,52,1655,1,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002202-000190,0002002202-000190,0002002202-000190,BR_00000006,BR_00000001,numeric-chain-000010,14,2,23,1555,1,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002184-000170,0002002184-000170,0002002184-000170,BR_00000006,BR_00000001,numeric-chain-000010,14,3,23,1512,1.2,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030122476-000040,0030122476-000040,0030122476-000040,BR_00000006,BR_00000001,numeric-chain-000010,14,4,16.09,1495,1.2,770,810,DC51D+Z,深冲钢（PD）,SPHCQ,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002202-000030,0002002202-000030,0002002202-000030,BR_00000006,BR_00000001,numeric-chain-000010,14,5,23,1480,1,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002170-000250,0002002170-000250,0002002170-000250,BR_00000006,BR_00000001,numeric-chain-000010,14,6,69,1445,1,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002180-000380,0002002180-000380,0002002180-000380,BR_00000006,BR_00000001,numeric-chain-000010,14,7,20,1430,1,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002170-000230,0002002170-000230,0002002170-000230,BR_00000006,BR_00000001,numeric-chain-000010,14,8,23,1420,1,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002195-000240,0002002195-000240,0002002195-000240,BR_00000006,BR_00000001,numeric-chain-000010,14,9,24,1363,1,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002170-000260,0002002170-000260,0002002170-000260,BR_00000006,BR_00000001,numeric-chain-000010,14,10,23,1360,1.2,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030124800-000020,0030124800-000020,0030124800-000020,BR_00000006,BR_00000001,numeric-chain-000010,14,11,24,1332,1,770,810,DX52D+Z,深冲钢（PD）,SPHCQ,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002170-000220,0002002170-000220,0002002170-000220,BR_00000006,BR_00000001,numeric-chain-000010,14,12,46,1330,1,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002170-000350,0002002170-000350,0002002170-000350,BR_00000006,BR_00000001,numeric-chain-000010,14,13,23,1300,1.2,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030123653-000020,0030123653-000020,0030123653-000020,BR_00000006,BR_00000001,numeric-chain-000010,14,14,24,1250,1.2,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030120939-000090,0030120939-000090,0030120939-000090,BR_00000002,BR_00000001,numeric-chain-000010,14,15,24,1250,1.5,810,830,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030124735-000080,0030124735-000080,0030124735-000080,BR_00000006,BR_00000001,numeric-chain-000010,14,16,24,1250,1.8,805,825,HC260YD+Z,加磷高强、烘烤硬化钢,H260Y,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030125101-000030,0030125101-000030,0030125101-000030,BR_00000006,BR_00000001,numeric-chain-000010,14,17,48,1242,1.5,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,False,virtual-000053,,,,BR_00000001,numeric-chain-000010,14,18,20.00,1250,1.20,700,840,SPHC,,SPHC,,virtual_sphc,,"{""accepted_sequence"":53,""prototype_id"":""virtual_sphc:1250x1.2"",""purpose"":""edge_bridge"",""related_partition_id"":null}",,,,,
diagnostic_candidate,False,0030117976-000020,0030117976-000020,0030117976-000020,BR_00000001,BR_00000001,numeric-chain-000010,14,19,7.91,1201,1,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,False,0030122476-000070,0030122476-000070,0030122476-000070,BR_00000006,BR_00000001,numeric-chain-000010,14,20,24,1205,1,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030125147-000010,0030125147-000010,0030125147-000010,BR_00000006,BR_00000001,numeric-chain-000010,14,21,24,1200,1,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030125207-000090,0030125207-000090,0030125207-000090,BR_00000006,BR_00000001,numeric-chain-000010,14,22,24,1183,0.8,830,850,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030122759-000010,0030122759-000010,0030122759-000010,BR_00000006,BR_00000001,numeric-chain-000010,14,23,22,1170,0.7,830,850,CR3,IF钢,SPHETI-36,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002009-000050,0002002009-000050,0002002009-000050,BR_00000001,BR_00000001,numeric-chain-000010,14,24,8.22,1168,0.65,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030118093-000010,0030118093-000010,0030118093-000010,BR_00000001,BR_00000001,numeric-chain-000010,14,25,122.84,1165,0.6,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030124827-000010,0030124827-000010,0030124827-000010,BR_00000006,BR_00000001,numeric-chain-000010,14,26,70,1140,0.75,730,750,DX51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030124827-000020,0030124827-000020,0030124827-000020,BR_00000006,BR_00000001,numeric-chain-000010,14,27,50,1100,0.75,730,750,DX51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030124871-000130,0030124871-000130,0030124871-000130,BR_00000006,BR_00000001,numeric-chain-000010,14,28,180,1100,0.75,730,750,DX51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0010019680-000020,0010019680-000020,0010019680-000020,BR_00000006,BR_00000001,numeric-chain-000010,14,29,69,1072,0.75,730,750,DC51D+Z-D,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030124826-000040,0030124826-000040,0030124826-000040,BR_00000006,BR_00000001,numeric-chain-000010,14,30,50,1055,0.6,730,750,DX51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030124824-000040,0030124824-000040,0030124824-000040,BR_00000006,BR_00000001,numeric-chain-000010,14,31,92.95,1055,0.6,730,750,DX51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030120951-000010,0030120951-000010,0030120951-000010,BR_00000002,BR_00000001,numeric-chain-000010,14,32,32.24,1050,0.7,700,840,DX51D+Z,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002180-000350,0002002180-000350,0002002180-000350,BR_00000006,BR_00000001,numeric-chain-000010,14,33,20,1025,0.6,810,830,180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030119215-000010,0030119215-000010,0030119215-000010,BR_00000001,BR_00000001,numeric-chain-000010,14,34,22,1001,0.6,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0010018206-000010,0010018206-000010,0010018206-000010,BR_00000001,BR_00000001,numeric-chain-000010,14,35,31.76,1000,0.5,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,False,0002002180-000010,0002002180-000010,0002002180-000010,BR_00000006,BR_00000001,numeric-chain-000010,14,36,39,985,0.6,810,830,180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030123145-000010,0030123145-000010,0030123145-000010,BR_00000006,BR_00000001,numeric-chain-000010,14,37,51.02,975,0.65,810,830,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0030123255-000030,0030123255-000030,0030123255-000030,BR_00000006,BR_00000001,numeric-chain-000010,14,38,36,935,0.65,820,840,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002176-000120,0002002176-000120,0002002176-000120,BR_00000006,BR_00000001,numeric-chain-000010,14,39,25,913,0.6,810,830,180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002001995-000010,0002001995-000010,0002001995-000010,BR_00000001,BR_00000001,numeric-chain-000014,15,1,19.16,1583,0.65,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002177-000030,0002002177-000030,0002002177-000030,BR_00000006,BR_00000001,numeric-chain-000014,15,2,15,1590,0.65,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002180-000340,0002002180-000340,0002002180-000340,BR_00000006,BR_00000001,numeric-chain-000014,15,3,20,1555,0.6,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002180-000130,0002002180-000130,0002002180-000130,BR_00000006,BR_00000001,numeric-chain-000014,15,4,34,1510,0.6,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,False,0002002185-000140,0002002185-000140,0002002185-000140,BR_00000006,BR_00000001,numeric-chain-000014,15,5,30,1510,0.65,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
