artifact_kind,publishable,node_id,source_order_id,source_resource_id,source_period,assigned_period,chain_id,chain_sequence,node_sequence,weight,width,thickness,min_temperature,max_temperature,grade,grade_class,hot_roll_grade,soft_hard_class,material_role,split_lineage,virtual_lineage,width_warning,thickness_warning,temperature_warning,chain_warning
diagnostic_candidate,True,0005000547-000220,0005000547-000220,0005000547-000220,BR_00000030,BR_00000012,numeric-chain-000058,14,19,21,1308,0.8,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0005000501-000110,0005000501-000110,0005000501-000110,BR_00000024,BR_00000012,numeric-chain-000058,14,20,20,1265,0.8,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0005000547-000130,0005000547-000130,0005000547-000130,BR_00000030,BR_00000012,numeric-chain-000058,14,21,20,1265,0.8,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0030103526-000110,0030103526-000110,0030103526-000110,BR_00000012,BR_00000012,numeric-chain-000058,14,22,24.53,1250,0.8,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0005000464-000410,0005000464-000410,0005000464-000410,BR_00000012,BR_00000012,numeric-chain-000058,14,23,40,1230,0.8,715,735,CR270LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0005000547-000470,0005000547-000470,0005000547-000470,BR_00000030,BR_00000012,numeric-chain-000058,14,24,68.4,1230,0.8,715,735,CR270LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0005000501-000420,0005000501-000420,0005000501-000420,BR_00000024,BR_00000012,numeric-chain-000058,14,25,28.72,1230,0.8,715,735,CR270LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0030118942-000030,0030118942-000030,0030118942-000030,BR_00000030,BR_00000012,numeric-chain-000058,14,26,48,1219,0.8,700,840,DX51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030112686-000030,0030112686-000030,0030112686-000030,BR_00000024,BR_00000012,numeric-chain-000058,14,27,66,1205,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0030107381-000040,0030107381-000040,0030107381-000040,BR_00000018,BR_00000012,numeric-chain-000058,14,28,22,1205,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0030117110-000040,0030117110-000040,0030117110-000040,BR_00000030,BR_00000012,numeric-chain-000058,14,29,22,1205,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0030107381-000050,0030107381-000050,0030107381-000050,BR_00000018,BR_00000012,numeric-chain-000058,14,30,44,1200,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0030112686-000040,0030112686-000040,0030112686-000040,BR_00000024,BR_00000012,numeric-chain-000058,14,31,44,1200,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0030117110-000050,0030117110-000050,0030117110-000050,BR_00000030,BR_00000012,numeric-chain-000058,14,32,22,1200,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0005000547-000120,0005000547-000120,0005000547-000120,BR_00000030,BR_00000012,numeric-chain-000058,14,33,20,1170,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0005000501-000100,0005000501-000100,0005000501-000100,BR_00000024,BR_00000012,numeric-chain-000058,14,34,20,1170,0.7,810,830,CR240LA,低合金高强,H260LAD-3,硬钢,normal_real,,,,,,
diagnostic_candidate,True,0030106987-000010,0030106987-000010,0030106987-000010,BR_00000018,BR_00000012,numeric-chain-000058,14,35,24,1160,0.6,700,840,DX51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030108199-000010,0030108199-000010,0030108199-000010,BR_00000018,BR_00000012,numeric-chain-000058,14,36,138,1120,0.6,700,720,DX51D+Z3,深冲钢（PD）,DD12BB,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030117931-000020,0030117931-000020,0030117931-000020,BR_00000030,BR_00000012,numeric-chain-000058,14,37,23,1110,0.6,700,840,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002035-000090,0002002035-000090,0002002035-000090,BR_00000030,BR_00000012,numeric-chain-000058,14,38,69,1110,0.65,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
