artifact_kind,publishable,node_id,source_order_id,source_resource_id,source_period,assigned_period,chain_id,chain_sequence,node_sequence,weight,width,thickness,min_temperature,max_temperature,grade,grade_class,hot_roll_grade,soft_hard_class,material_role,split_lineage,virtual_lineage,width_warning,thickness_warning,temperature_warning,chain_warning
diagnostic_candidate,True,0002002170-000130,0002002170-000130,0002002170-000130,BR_00000006,BR_00000001,initial-000003,1,42,55.0,828.0,0.65,770.0,810.0,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002195-000200,0002002195-000200,0002002195-000200,BR_00000006,BR_00000001,initial-000001,2,1,24.0,1515.0,0.65,830.0,850.0,DC54D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123255-000020,0030123255-000020,0030123255-000020,BR_00000006,BR_00000001,initial-000001,2,2,46.0,1500.0,0.65,820.0,840.0,HC180BD+Z,加磷高强、烘烤硬化钢,H180BH1,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000300,0002002170-000300,0002002170-000300,BR_00000006,BR_00000001,initial-000001,2,3,23.0,1500.0,0.6,810.0,830.0,180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124457-000020,0030124457-000020,0030124457-000020,BR_00000006,BR_00000001,initial-000001,2,4,24.0,1483.0,0.6,820.0,840.0,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0005000563-000280,0005000563-000280,0005000563-000280,BR_00000006,BR_00000001,initial-000001,2,5,21.0,1448.0,0.8,830.0,850.0,CR3,IF钢,SPHETI-36,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124683-000030,0030124683-000030,0030124683-000030,BR_00000006,BR_00000001,initial-000001,2,6,48.0,1410.0,0.8,830.0,850.0,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123143-000020,0030123143-000020,0030123143-000020,BR_00000006,BR_00000001,initial-000001,2,7,104.0,1390.0,0.7,830.0,850.0,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125150-000010,0030125150-000010,0030125150-000010,BR_00000006,BR_00000001,initial-000001,2,8,24.0,1360.0,0.7,820.0,840.0,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030124683-000010,0030124683-000010,0030124683-000010,BR_00000006,BR_00000001,initial-000001,2,9,96.0,1360.0,0.7,820.0,840.0,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030119860-000010,0030119860-000010,0030119860-000010,BR_00000001,BR_00000001,initial-000001,2,10,38.27,1360.0,0.7,820.0,840.0,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002184-000010,0002002184-000010,0002002184-000010,BR_00000006,BR_00000001,initial-000001,2,11,23.0,1354.0,0.65,830.0,850.0,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002184-000040,0002002184-000040,0002002184-000040,BR_00000006,BR_00000001,initial-000001,2,12,92.0,1354.0,0.7,830.0,850.0,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125207-000110,0030125207-000110,0030125207-000110,BR_00000006,BR_00000001,initial-000001,2,13,24.0,1353.0,0.7,830.0,850.0,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
