         119839109 function calls (117379661 primitive calls) in 34.397 seconds

   Ordered by: cumulative time
   List reduced from 1340 to 80 due to restriction <80>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1194850    0.213    0.000    0.249    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:20(_finite_time)
   156807    0.200    0.000    0.400    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:575(append)
    18677    0.197    0.000    0.603    0.000 {built-in method builtins.sum}
     5487    0.196    0.000   11.857    0.002 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:643(_evaluate_numeric_candidate)
    99847    0.185    0.000    0.494    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:856(<genexpr>)
   572989    0.174    0.000    0.348    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:49(checked_product)
   601256    0.172    0.000    0.172    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:167(_range_has_critical)
       18    0.169    0.009    0.751    0.042 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_construction.py:366(bfs)
     5489    0.165    0.000    0.990    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:299(_delivery)
   590100    0.162    0.000    0.189    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:373(_chain_rows)
   288888    0.159    0.000    0.159    0.000 {built-in method numpy.array}
  1784886    0.155    0.000    0.155    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_search.py:486(<genexpr>)
     5605    0.153    0.000    0.218    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:67(split_target_periods_match)
398793/34501    0.152    0.000    2.749    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/contracts.py:61(<listcomp>)
   939801    0.151    0.000    0.780    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numpy/_core/_methods.py:67(_all)
   293430    0.149    0.000    0.424    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:89(_wrapreduction_any_all)


