artifact_kind,publishable,node_id,source_order_id,source_resource_id,source_period,assigned_period,chain_id,chain_sequence,node_sequence,weight,width,thickness,min_temperature,max_temperature,grade,grade_class,hot_roll_grade,soft_hard_class,material_role,split_lineage,virtual_lineage,width_warning,thickness_warning,temperature_warning,chain_warning,business_warning
diagnostic_candidate,True,0002002170-000090,0002002170-000090,0002002170-000090,BR_00000006,BR_00000001,numeric-chain-000031,6,11,25,1000,1,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030122899-000010,0030122899-000010,0030122899-000010,BR_00000006,BR_00000001,numeric-chain-000031,6,12,60,1000,0.8,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,True,0030118934-000060,0030118934-000060,0030118934-000060,BR_00000001,BR_00000001,numeric-chain-000025,7,1,483,1120,0.7,830,850,DX54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0005000563-000290,0005000563-000290,0005000563-000290,BR_00000006,BR_00000001,numeric-chain-000025,7,2,20,1100,0.8,830,850,CR180BH,加磷高强、烘烤硬化钢,H180BH,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002180-000270,0002002180-000270,0002002180-000270,BR_00000006,BR_00000001,numeric-chain-000025,7,3,20,1100,0.65,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030117284-000030,0030117284-000030,0030117284-000030,BR_00000001,BR_00000001,numeric-chain-000025,7,4,88,1090,0.55,830,850,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030122480-000080,0030122480-000080,0030122480-000080,BR_00000006,BR_00000001,numeric-chain-000025,7,5,69,1060,0.65,830,850,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030124826-000030,0030124826-000030,0030124826-000030,BR_00000006,BR_00000001,numeric-chain-000025,7,6,30,1050,0.6,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030123256-000010,0030123256-000010,0030123256-000010,BR_00000006,BR_00000001,numeric-chain-000025,7,7,100,1010,0.65,820,840,HC180BD+Z,加磷高强、烘烤硬化钢,H180BH1,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030124437-000020,0030124437-000020,0030124437-000020,BR_00000006,BR_00000001,numeric-chain-000025,7,8,22,1003,0.8,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0005000563-000270,0005000563-000270,0005000563-000270,BR_00000006,BR_00000001,numeric-chain-000025,7,9,18,968,0.8,830,850,CR180BH,加磷高强、烘烤硬化钢,H180BH,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030118632-000010,0030118632-000010,0030118632-000010,BR_00000001,BR_00000001,numeric-chain-000025,7,10,126,939,0.8,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030120745-000010,0030120745-000010,0030120745-000010,BR_00000001,BR_00000001,numeric-chain-000025,7,11,72,865,0.8,830,850,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002185-000060,0002002185-000060,0002002185-000060,BR_00000006,BR_00000001,numeric-chain-000027,8,1,23,1155,0.65,830,850,DC54D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030120757-000040,0030120757-000040,0030120757-000040,BR_00000001,BR_00000001,numeric-chain-000027,8,2,72,1155,0.8,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030125147-000020,0030125147-000020,0030125147-000020,BR_00000006,BR_00000001,numeric-chain-000027,8,3,23,1145,1,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002055-000110,0002002055-000110,0002002055-000110,BR_00000001,BR_00000001,numeric-chain-000027,8,4,166,1100,0.8,815,835,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030119032-000020,0030119032-000020,0030119032-000020,BR_00000001,BR_00000001,numeric-chain-000027,8,5,300,1080,0.75,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002170-000210,0002002170-000210,0002002170-000210,BR_00000006,BR_00000001,numeric-chain-000027,8,6,50,1095,0.7,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030124438-000010,0030124438-000010,0030124438-000010,BR_00000006,BR_00000001,numeric-chain-000027,8,7,23,1083,0.8,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030118934-000020,0030118934-000020,0030118934-000020,BR_00000001,BR_00000001,numeric-chain-000027,8,8,460,1060,0.95,820,840,HX220BD+Z,加磷高强、烘烤硬化钢,H220BH4,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030124824-000020,0030124824-000020,0030124824-000020,BR_00000006,BR_00000001,numeric-chain-000027,8,9,430,1055,0.95,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030122066-000070,0030122066-000070,0030122066-000070,BR_00000003,BR_00000001,numeric-chain-000034,9,1,24,1299,2.49,760,780,HC340/590DPD+Z,双相钢,W590X4,硬钢,normal_real,,,,,,,
diagnostic_candidate,True,0030119183-000010,0030119183-000010,0030119183-000010,BR_00000001,BR_00000001,numeric-chain-000034,9,2,48,1233,2.45,760,780,HC340/590DPD+Z,双相钢,W590X4,硬钢,normal_real,,,,,,,
diagnostic_candidate,True,virtual-000016,,,,BR_00000001,numeric-chain-000034,9,3,20.00,1250,2.50,760,840,SPHC,,SPHC,,virtual_sphc,,"{""accepted_sequence"":16,""prototype_id"":""virtual_sphc:1250x2.5"",""purpose"":""edge_bridge"",""related_partition_id"":null}",,,,,
diagnostic_candidate,True,0030119938-000310,0030119938-000310,0030119938-000310,BR_00000001,BR_00000001,numeric-chain-000034,9,4,96,1200,2.49,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030122647-000550,0030122647-000550,0030122647-000550,BR_00000006,BR_00000001,numeric-chain-000034,9,5,72,1200,2.49,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
