chain_id,assigned_period,position,node_id,source_order_id,source_resource_id,source_period,material_role,weight,width,thickness,min_temperature,max_temperature,grade,partition_id,piece_index,virtual_prototype_id,virtual_purpose,virtual_accepted_sequence,related_partition_id,sequence,small_roll,delivery_date
initial-000030,BR_00000002,8,virtual-000010,,,,virtual_sphc,20.0,1500.0,2.0,795.0,815.0,SPHC,,,virtual_sphc:1500x2,weight_fill,10,,275,12,不适用
initial-000030,BR_00000002,9,0030120865-000010,0030120865-000010,0030120865-000010,BR_00000002,normal_real,50.0,1422.0,2.5,795.0,815.0,HC220YD+Z,,,,,,,276,12,2026-06-10
initial-000030,BR_00000002,10,virtual-000013,,,,virtual_sphc,20.0,1250.0,2.0,795.0,815.0,SPHC,,,virtual_sphc:1250x2,weight_fill,13,,277,12,不适用
initial-000030,BR_00000002,11,virtual-000012,,,,virtual_sphc,20.0,1250.0,2.0,795.0,815.0,SPHC,,,virtual_sphc:1250x2,weight_fill,12,,278,12,不适用
initial-000030,BR_00000002,12,0030121327-000010,0030121327-000010,0030121327-000010,BR_00000002,normal_real,24.0,1195.0,2.49,795.0,815.0,HC220YD+Z,,,,,,,279,12,2026-06-10
initial-000030,BR_00000002,13,0002002202-000270,0002002202-000270,0002002202-000270,BR_00000006,normal_real,23.0,1185.0,2.0,770.0,810.0,DC51D+Z,,,,,,,280,12,2026-06-30
initial-000030,BR_00000002,14,0002002185-000020,0002002185-000020,0002002185-000020,BR_00000006,normal_real,23.0,1190.0,1.6,770.0,810.0,DC51D+Z,,,,,,,281,12,2026-06-30
initial-000030,BR_00000002,15,0030124440-000040,0030124440-000040,0030124440-000040,BR_00000006,normal_real,24.0,1206.0,1.3,700.0,840.0,DC51D+Z,,,,,,,282,12,2026-06-30
initial-000030,BR_00000002,16,0002002185-000040,0002002185-000040,0002002185-000040,BR_00000006,normal_real,40.0,1165.0,1.6,770.0,810.0,DC51D+Z,,,,,,,283,12,2026-06-30
initial-000030,BR_00000002,17,0030122476-000030,0030122476-000030,0030122476-000030,BR_00000006,normal_real,24.0,1165.0,1.8,800.0,820.0,HC220YD+Z,,,,,,,284,12,2026-06-30
initial-000030,BR_00000002,18,0030122476-000060,0030122476-000060,0030122476-000060,BR_00000006,normal_real,8.92,1115.0,1.6,770.0,810.0,DC51D+Z,,,,,,,285,12,2026-06-30
initial-000030,BR_00000002,19,0002002185-000050,0002002185-000050,0002002185-000050,BR_00000006,normal_real,23.0,1113.0,1.5,770.0,810.0,DC51D+Z,,,,,,,286,12,2026-06-30
initial-000030,BR_00000002,20,0030122476-000080,0030122476-000080,0030122476-000080,BR_00000006,normal_real,8.0,1110.0,2.0,795.0,815.0,HC220YD+Z,,,,,,,287,12,2026-06-30
initial-000030,BR_00000002,21,0030120940-000110,0030120940-000110,0030120940-000110,BR_00000002,normal_real,8.66,1093.0,2.0,795.0,815.0,HC220YD+Z,,,,,,,288,12,2026-06-10
initial-000030,BR_00000002,22,0002002202-000280,0002002202-000280,0002002202-000280,BR_00000006,normal_real,19.0,1085.0,2.0,770.0,810.0,DC51D+Z,,,,,,,289,12,2026-06-30
initial-000030,BR_00000002,23,0030125207-000080,0030125207-000080,0030125207-000080,BR_00000006,normal_real,46.0,1078.0,2.5,770.0,810.0,DC51D+Z,,,,,,,290,12,2026-06-30
initial-000030,BR_00000002,24,virtual-000015,,,,virtual_sphc,20.0,1000.0,2.0,770.0,810.0,SPHC,,,virtual_sphc:1000x2,weight_fill,15,,291,12,不适用
initial-000030,BR_00000002,25,virtual-000014,,,,virtual_sphc,20.0,1000.0,2.0,770.0,810.0,SPHC,,,virtual_sphc:1000x2,weight_fill,14,,292,12,不适用
initial-000006,BR_00000001,0,0030119860-000010,0030119860-000010,0030119860-000010,BR_00000001,normal_real,38.27,1360.0,0.7,820.0,840.0,DC53D+Z,,,,,,,293,13,2026-05-31
initial-000006,BR_00000001,1,0002002184-000040,0002002184-000040,0002002184-000040,BR_00000006,normal_real,92.0,1354.0,0.7,830.0,850.0,DC56D+Z,,,,,,,294,13,2026-06-30
initial-000006,BR_00000001,2,0030125207-000110,0030125207-000110,0030125207-000110,BR_00000006,normal_real,24.0,1353.0,0.7,830.0,850.0,DC53D+Z,,,,,,,295,13,2026-06-30
initial-000006,BR_00000001,3,0030118802-000010,0030118802-000010,0030118802-000010,BR_00000001,normal_real,14.77,1350.0,0.6,820.0,840.0,HC180BD+Z,,,,,,,296,13,2026-05-31
initial-000006,BR_00000001,4,0002002055-000050,0002002055-000050,0002002055-000050,BR_00000001,normal_real,280.12,1310.0,0.6,815.0,835.0,DX51D+Z-MD,,,,,,,297,13,2026-05-31
initial-000006,BR_00000001,5,0010019718-000020,0010019718-000020,0010019718-000020,BR_00000006,actual_transition,58.0,1300.0,0.5,700.0,840.0,DC51D+Z,,,,,,,298,13,2026-06-30
initial-000006,BR_00000001,6,0002002055-000010,0002002055-000010,0002002055-000010,BR_00000001,normal_real,70.55,1250.0,0.5,815.0,835.0,DX51D+Z-MD,,,,,,,299,13,2026-05-31
initial-000006,BR_00000001,7,0002002053-000130,0002002053-000130,0002002053-000130,BR_00000001,normal_real,23.0,1250.0,0.6,820.0,840.0,DX53D+Z-MD,,,,,,,300,13,2026-05-31
initial-000006,BR_00000001,8,0002002176-000160,0002002176-000160,0002002176-000160,BR_00000006,normal_real,13.76,1220.0,0.65,830.0,850.0,DC53D+Z,,,,,,,301,13,2026-06-30
initial-000006,BR_00000001,9,0030122086-000010,0030122086-000010,0030122086-000010,BR_00000003,normal_real,48.0,1220.0,0.65,830.0,850.0,DC56D+Z,,,,,,,302,13,2026-06-15
initial-000006,BR_00000001,10,0030124871-000010,0030124871-000010,0030124871-000010,BR_00000006,normal_real,25.0,1200.0,0.75,820.0,840.0,DX53D+Z,,,,,,,303,13,2026-06-30
initial-000006,BR_00000001,11,0030117283-000030,0030117283-000030,0030117283-000030,BR_00000001,normal_real,13.32,1190.0,0.7,830.0,850.0,SCG4+Z,,,,,,,304,13,2026-05-31
initial-000006,BR_00000001,12,0030118093-000010,0030118093-000010,0030118093-000010,BR_00000001,normal_real,122.84,1165.0,0.6,700.0,840.0,DC51D+Z,,,,,,,305,13,2026-05-31
initial-000006,BR_00000001,13,0030117932-000010,0030117932-000010,0030117932-000010,BR_00000001,normal_real,99.77,1162.0,0.6,700.0,840.0,DC51D+Z,,,,,,,306,13,2026-05-31
initial-000006,BR_00000001,14,0002002176-000010,0002002176-000010,0002002176-000010,BR_00000006,normal_real,15.0,1150.0,0.65,770.0,810.0,DC51D+Z,,,,,,,307,13,2026-06-30
initial-000006,BR_00000001,15,0002002148-000010,0002002148-000010,0002002148-000010,BR_00000006,normal_real,300.0,1148.0,0.65,770.0,810.0,DC51D+Z,,,,,,,308,13,2026-06-30
initial-000006,BR_00000001,16,0002002195-000070,0002002195-000070,0002002195-000070,BR_00000006,normal_real,145.0,1148.0,0.65,770.0,810.0,DC51D+Z,,,,,,,309,13,2026-06-30
initial-000006,BR_00000001,17,0002002202-000060,0002002202-000060,0002002202-000060,BR_00000006,normal_real,46.0,1145.0,0.7,770.0,810.0,DC51D+Z,,,,,,,310,13,2026-06-30
initial-000006,BR_00000001,18,0002002176-000210,0002002176-000210,0002002176-000210,BR_00000006,normal_real,15.0,1042.0,0.6,770.0,810.0,DC51D+Z,,,,,,,311,13,2026-06-30
initial-000006,BR_00000001,19,0002002185-000150,0002002185-000150,0002002185-000150,BR_00000006,normal_real,16.0,990.0,0.6,770.0,810.0,DC51D+Z,,,,,,,312,13,2026-06-30
initial-000006,BR_00000001,20,0002002195-000020,0002002195-000020,0002002195-000020,BR_00000006,normal_real,44.0,985.0,0.65,770.0,810.0,DC51D+Z,,,,,,,313,13,2026-06-30
initial-000006,BR_00000001,21,0002002170-000280,0002002170-000280,0002002170-000280,BR_00000006,normal_real,19.0,971.0,0.65,770.0,810.0,DC51D+Z,,,,,,,314,13,2026-06-30
initial-000006,BR_00000001,22,0002002195-000010,0002002195-000010,0002002195-000010,BR_00000006,normal_real,10.0,918.0,0.65,770.0,810.0,DC51D+Z,,,,,,,315,13,2026-06-30
initial-000006,BR_00000001,23,0002002195-000210,0002002195-000210,0002002195-000210,BR_00000006,normal_real,8.86,830.0,0.6,770.0,810.0,DC51D+Z,,,,,,,316,13,2026-06-30
initial-000006,BR_00000001,24,0002002009-000020,0002002009-000020,0002002009-000020,BR_00000001,normal_real,8.14,828.0,0.65,770.0,810.0,DC51D+Z,,,,,,,317,13,2026-05-31
initial-000005,BR_00000001,0,0030123142-000040,0030123142-000040,0030123142-000040,BR_00000006,normal_real,156.0,1360.0,0.65,830.0,850.0,SCG4+Z,,,,,,,318,14,2026-06-30
initial-000005,BR_00000001,1,0030124871-000120,0030124871-000120,0030124871-000120,BR_00000006,normal_real,220.0,1360.0,0.6,820.0,840.0,DX53D+Z,,,,,,,319,14,2026-06-30
initial-000005,BR_00000001,2,0030125150-000030,0030125150-000030,0030125150-000030,BR_00000006,normal_real,96.0,1360.0,0.7,810.0,830.0,HC180YD+Z,,,,,,,320,14,2026-06-30
initial-000005,BR_00000001,3,0030124683-000040,0030124683-000040,0030124683-000040,BR_00000006,normal_real,192.0,1360.0,0.7,810.0,830.0,HC180YD+Z,,,,,,,321,14,2026-06-30
initial-000005,BR_00000001,4,0030119860-000040,0030119860-000040,0030119860-000040,BR_00000001,normal_real,180.24,1360.0,0.7,810.0,830.0,HC180YD+Z,,,,,,,322,14,2026-05-31
initial-000005,BR_00000001,5,0030125150-000010,0030125150-000010,0030125150-000010,BR_00000006,normal_real,24.0,1360.0,0.7,820.0,840.0,DC53D+Z,,,,,,,323,14,2026-06-30
initial-000005,BR_00000001,6,0030124683-000010,0030124683-000010,0030124683-000010,BR_00000006,normal_real,96.0,1360.0,0.7,820.0,840.0,DC53D+Z,,,,,,,324,14,2026-06-30
initial-000005,BR_00000001,7,virtual-000001,,,,virtual_sphc,20.0,1250.0,0.6,770.0,840.0,SPHC,,,virtual_sphc:1250x0.6,edge_bridge,1,,325,14,不适用
initial-000005,BR_00000001,8,0002002170-000370,0002002170-000370,0002002170-000370,BR_00000006,normal_real,23.0,1130.0,0.7,770.0,810.0,DC51D+Z,,,,,,,326,14,2026-06-30
initial-000005,BR_00000001,9,0002002202-000140,0002002202-000140,0002002202-000140,BR_00000006,normal_real,23.0,1110.0,0.7,770.0,810.0,DC51D+Z,,,,,,,327,14,2026-06-30
initial-000005,BR_00000001,10,0030125207-000040,0030125207-000040,0030125207-000040,BR_00000006,normal_real,46.0,1103.0,0.7,770.0,810.0,DC51D+Z,,,,,,,328,14,2026-06-30
initial-000005,BR_00000001,11,0002002185-000110,0002002185-000110,0002002185-000110,BR_00000006,normal_real,19.0,1097.0,0.65,770.0,810.0,DC51D+Z,,,,,,,329,14,2026-06-30
initial-000005,BR_00000001,12,0002002202-000170,0002002202-000170,0002002202-000170,BR_00000006,normal_real,19.0,1080.0,0.7,770.0,810.0,DC51D+Z,,,,,,,330,14,2026-06-30
initial-000005,BR_00000001,13,0002002202-000050,0002002202-000050,0002002202-000050,BR_00000006,normal_real,25.0,1060.0,0.7,770.0,810.0,DC51D+Z,,,,,,,331,14,2026-06-30
initial-000005,BR_00000001,14,0002002195-000040,0002002195-000040,0002002195-000040,BR_00000006,normal_real,64.87,1051.0,0.65,770.0,810.0,DC51D+Z,,,,,,,332,14,2026-06-30
initial-000005,BR_00000001,15,0002002195-000220,0002002195-000220,0002002195-000220,BR_00000006,normal_real,80.0,1040.0,0.65,770.0,810.0,DC51D+Z,,,,,,,333,14,2026-06-30
initial-000005,BR_00000001,16,0030125207-000020,0030125207-000020,0030125207-000020,BR_00000006,normal_real,22.0,1033.0,0.7,780.0,800.0,HC220YD+Z,,,,,,,334,14,2026-06-30
initial-000005,BR_00000001,17,0002002180-000030,0002002180-000030,0002002180-000030,BR_00000006,normal_real,89.0,1020.0,0.6,770.0,810.0,DC51D+Z,,,,,,,335,14,2026-06-30
initial-000005,BR_00000001,18,0002002176-000090,0002002176-000090,0002002176-000090,BR_00000006,normal_real,20.0,983.0,0.6,770.0,810.0,DC51D+Z,,,,,,,336,14,2026-06-30
initial-000005,BR_00000001,19,0002002170-000380,0002002170-000380,0002002170-000380,BR_00000006,normal_real,20.0,960.0,0.65,770.0,810.0,DC51D+Z,,,,,,,337,14,2026-06-30
initial-000005,BR_00000001,20,0002002180-000050,0002002180-000050,0002002180-000050,BR_00000006,normal_real,20.0,910.0,0.65,770.0,810.0,DC51D+Z,,,,,,,338,14,2026-06-30
initial-000005,BR_00000001,21,0002002170-000130,0002002170-000130,0002002170-000130,BR_00000006,normal_real,55.0,828.0,0.65,770.0,810.0,DC51D+Z,,,,,,,339,14,2026-06-30
initial-000013,BR_00000001,0,0002002054-000260,0002002054-000260,0002002054-000260,BR_00000001,normal_real,293.39,1150.0,0.6,820.0,840.0,DX53D+Z-MD,,,,,,,340,15,2026-05-31
initial-000013,BR_00000001,1,0002002170-000310,0002002170-000310,0002002170-000310,BR_00000006,normal_real,23.0,1120.0,0.6,810.0,830.0,180YD+Z,,,,,,,341,15,2026-06-30
initial-000013,BR_00000001,2,0002002054-000310,0002002054-000310,0002002054-000310,BR_00000001,normal_real,11.7,1100.0,0.5,820.0,840.0,DX53D+Z-CD,,,,,,,342,15,2026-05-31
initial-000013,BR_00000001,3,0030123142-000030,0030123142-000030,0030123142-000030,BR_00000006,normal_real,132.0,1090.0,0.55,830.0,850.0,SCG4+Z,,,,,,,343,15,2026-06-30
initial-000013,BR_00000001,4,0030123425-000010,0030123425-000010,0030123425-000010,BR_00000006,normal_real,132.0,1090.0,0.55,830.0,850.0,SCG4+Z,,,,,,,344,15,2026-06-30
initial-000013,BR_00000001,5,0030117284-000030,0030117284-000030,0030117284-000030,BR_00000001,normal_real,13.54,1090.0,0.55,830.0,850.0,SCG4+Z,,,,,,,345,15,2026-05-31
initial-000013,BR_00000001,6,0030118093-000030,0030118093-000030,0030118093-000030,BR_00000001,normal_real,13.15,1050.0,0.5,820.0,840.0,DC53D+Z,,,,,,,346,15,2026-05-31
initial-000013,BR_00000001,7,0030124826-000030,0030124826-000030,0030124826-000030,BR_00000006,normal_real,30.0,1050.0,0.6,820.0,840.0,DX53D+Z,,,,,,,347,15,2026-06-30
initial-000013,BR_00000001,8,0002002170-000360,0002002170-000360,0002002170-000360,BR_00000006,normal_real,40.0,1030.0,0.6,830.0,850.0,DC54D+Z,,,,,,,348,15,2026-06-30
initial-000013,BR_00000001,9,0030124437-000020,0030124437-000020,0030124437-000020,BR_00000006,normal_real,22.0,1003.0,0.8,830.0,850.0,DC54D+Z,,,,,,,349,15,2026-06-30
initial-000013,BR_00000001,10,0030119215-000010,0030119215-000010,0030119215-000010,BR_00000001,normal_real,22.0,1001.0,0.6,820.0,840.0,DC53D+Z,,,,,,,350,15,2026-05-31
initial-000013,BR_00000001,11,0010018206-000010,0010018206-000010,0010018206-000010,BR_00000001,actual_transition,31.76,1000.0,0.5,700.0,840.0,DC51D+Z,,,,,,,351,15,2026-05-31
initial-000013,BR_00000001,12,0030122066-000020,0030122066-000020,0030122066-000020,BR_00000003,normal_real,24.0,1000.0,0.6,830.0,850.0,DC54D+Z,,,,,,,352,15,2026-06-15
initial-000013,BR_00000001,13,0030122480-000100,0030122480-000100,0030122480-000100,BR_00000006,normal_real,154.0,995.0,0.7,830.0,850.0,DX53D+Z,,,,,,,353,15,2026-06-30
initial-000013,BR_00000001,14,0005000563-000270,0005000563-000270,0005000563-000270,BR_00000006,normal_real,18.0,968.0,0.8,830.0,850.0,CR180BH,,,,,,,354,15,2026-06-30
initial-000013,BR_00000001,15,0002002162-000080,0002002162-000080,0002002162-000080,BR_00000006,normal_real,18.0,950.0,0.8,830.0,850.0,DC56D+Z,,,,,,,355,15,2026-06-30
initial-000013,BR_00000001,16,0030118632-000010,0030118632-000010,0030118632-000010,BR_00000001,normal_real,16.85,939.0,0.8,830.0,850.0,DC56D+Z,,,,,,,356,15,2026-05-31
initial-000013,BR_00000001,17,0002002184-000020,0002002184-000020,0002002184-000020,BR_00000006,normal_real,16.0,883.0,0.65,830.0,850.0,DC53D+Z,,,,,,,357,15,2026-06-30
initial-000013,BR_00000001,18,0030122080-000010,0030122080-000010,0030122080-000010,BR_00000003,normal_real,14.4,865.0,0.8,830.0,850.0,DX53D+Z,,,,,,,358,15,2026-06-15
initial-000009,BR_00000001,0,0002002179-000010,0002002179-000010,0002002179-000010,BR_00000006,normal_real,41.0,1650.0,0.8,810.0,830.0,180YD+Z,,,,,,,359,16,2026-06-30
initial-000009,BR_00000001,1,0030121690-000010,0030121690-000010,0030121690-000010,BR_00000002,normal_real,23.0,1580.0,0.8,820.0,840.0,HC180BD+Z,,,,,,,360,16,2026-06-10
initial-000009,BR_00000001,2,0002002180-000140,0002002180-000140,0002002180-000140,BR_00000006,normal_real,20.0,1540.0,0.8,830.0,850.0,DC56D+Z,,,,,,,361,16,2026-06-30
initial-000009,BR_00000001,3,0002002195-000200,0002002195-000200,0002002195-000200,BR_00000006,normal_real,24.0,1515.0,0.65,830.0,850.0,DC54D+Z,,,,,,,362,16,2026-06-30
initial-000009,BR_00000001,4,0030123256-000040,0030123256-000040,0030123256-000040,BR_00000006,normal_real,69.0,1475.0,0.65,820.0,840.0,HC180BD+Z,,,,,,,363,16,2026-06-30
initial-000009,BR_00000001,5,0002002170-000150,0002002170-000150,0002002170-000150,BR_00000006,normal_real,23.0,1433.0,0.65,810.0,830.0,180YD+Z,,,,,,,364,16,2026-06-30
initial-000009,BR_00000001,6,0002002055-000030,0002002055-000030,0002002055-000030,BR_00000001,normal_real,66.82,1430.0,0.6,815.0,835.0,DX51D+Z-MD,,,,,,,365,16,2026-05-31
initial-000009,BR_00000001,7,0002002054-000200,0002002054-000200,0002002054-000200,BR_00000001,normal_real,52.56,1385.0,0.8,815.0,835.0,DX51D+Z-MD,,,,,,,366,16,2026-05-31
initial-000009,BR_00000001,8,0002002170-000410,0002002170-000410,0002002170-000410,BR_00000006,normal_real,23.0,1330.0,0.8,810.0,830.0,180YD+Z,,,,,,,367,16,2026-06-30
initial-000009,BR_00000001,9,0030124683-000020,0030124683-000020,0030124683-000020,BR_00000006,normal_real,48.0,1305.0,0.7,820.0,840.0,DC53D+Z,,,,,,,368,16,2026-06-30
initial-000009,BR_00000001,10,0030123654-000030,0030123654-000030,0030123654-000030,BR_00000006,normal_real,24.0,1304.0,0.7,830.0,850.0,DX53D+Z1,,,,,,,369,16,2026-06-30
initial-000009,BR_00000001,11,0030124735-000120,0030124735-000120,0030124735-000120,BR_00000006,normal_real,24.0,1300.0,0.65,820.0,840.0,DX53D+Z,,,,,,,370,16,2026-06-30
initial-000009,BR_00000001,12,0030122897-000070,0030122897-000070,0030122897-000070,BR_00000006,actual_transition,24.0,1250.0,0.75,700.0,840.0,DC51D+Z,,,,,,,371,16,2026-06-30
initial-000009,BR_00000001,13,0030122897-000030,0030122897-000030,0030122897-000030,BR_00000006,actual_transition,24.0,1250.0,0.75,700.0,840.0,DC51D+Z,,,,,,,372,16,2026-06-30
initial-000009,BR_00000001,14,0030124871-000070,0030124871-000070,0030124871-000070,BR_00000006,normal_real,230.0,1250.0,0.75,820.0,840.0,DX53D+Z,,,,,,,373,16,2026-06-30
initial-000009,BR_00000001,15,0030123653-000050,0030123653-000050,0030123653-000050,BR_00000006,normal_real,120.0,1240.0,0.8,700.0,840.0,DC51D+Z,,,,,,,374,16,2026-06-30
initial-000009,BR_00000001,16,0002002184-000080,0002002184-000080,0002002184-000080,BR_00000006,normal_real,23.0,1220.0,0.8,830.0,850.0,DC56D+Z,,,,,,,375,16,2026-06-30
initial-000009,BR_00000001,17,0002002170-000420,0002002170-000420,0002002170-000420,BR_00000006,normal_real,23.0,1218.0,0.65,830.0,850.0,DC54D+Z,,,,,,,376,16,2026-06-30
initial-000009,BR_00000001,18,0030124772-000020,0030124772-000020,0030124772-000020,BR_00000006,normal_real,24.0,1200.0,0.65,820.0,840.0,DC53D+Z,,,,,,,377,16,2026-06-30
initial-000009,BR_00000001,19,0002002195-000080,0002002195-000080,0002002195-000080,BR_00000006,normal_real,190.0,1195.0,0.65,830.0,850.0,DC53D+Z,,,,,,,378,16,2026-06-30
initial-000009,BR_00000001,20,0002002162-000100,0002002162-000100,0002002162-000100,BR_00000006,normal_real,24.0,1180.0,0.65,830.0,850.0,DC53D+Z,,,,,,,379,16,2026-06-30
initial-000009,BR_00000001,21,0030117110-000010,0030117110-000010,0030117110-000010,BR_00000001,normal_real,13.2,1170.0,0.7,830.0,850.0,CR3,,,,,,,380,16,2026-05-31
initial-000009,BR_00000001,22,0002002170-000200,0002002170-000200,0002002170-000200,BR_00000006,normal_real,126.53,1160.0,0.7,830.0,850.0,DC53D+Z,,,,,,,381,16,2026-06-30
initial-000009,BR_00000001,23,0030120757-000040,0030120757-000040,0030120757-000040,BR_00000001,normal_real,25.98,1155.0,0.8,830.0,850.0,DC54D+Z,,,,,,,382,16,2026-06-05
initial-000009,BR_00000001,24,virtual-000002,,,,virtual_sphc,20.0,1000.0,0.6,700.0,850.0,SPHC,,,virtual_sphc:1000x0.6,edge_bridge,2,,383,16,不适用
initial-000009,BR_00000001,25,virtual-000003,,,,virtual_sphc,20.0,1000.0,0.5,700.0,850.0,SPHC,,,virtual_sphc:1000x0.5,edge_bridge,3,,384,16,不适用
initial-000009,BR_00000001,26,0030120882-000010,0030120882-000010,0030120882-000010,BR_00000002,actual_transition,110.0,1000.0,0.45,700.0,840.0,DX51D+Z,,,,,,,385,16,2026-06-10
initial-000009,BR_00000001,27,0010019618-000010,0010019618-000010,0010019618-000010,BR_00000006,actual_transition,198.0,1000.0,0.5,700.0,840.0,DC51D+Z,,,,,,,386,16,2026-06-30
initial-000009,BR_00000001,28,0030124078-000010,0030124078-000010,0030124078-000010,BR_00000006,normal_real,44.0,1000.0,0.6,830.0,850.0,DC56D+Z,,,,,,,387,16,2026-06-30
initial-000009,BR_00000001,29,0030122898-000010,0030122898-000010,0030122898-000010,BR_00000006,actual_transition,50.0,1000.0,0.8,700.0,840.0,DC51D+Z,,,,,,,388,16,2026-06-30
initial-000009,BR_00000001,30,0030125207-000140,0030125207-000140,0030125207-000140,BR_00000006,normal_real,44.0,993.0,1.0,800.0,820.0,HC260YD+Z,,,,,,,389,16,2026-06-30
initial-000009,BR_00000001,31,0002002170-000190,0002002170-000190,0002002170-000190,BR_00000006,normal_real,40.0,928.0,1.0,770.0,810.0,DC51D+Z,,,,,,,390,16,2026-06-30
initial-000009,BR_00000001,32,0030124731-000020,0030124731-000020,0030124731-000020,BR_00000006,normal_real,54.0,920.0,0.9,770.0,810.0,DC51D+Z,,,,,,,391,16,2026-06-30
initial-000009,BR_00000001,33,0002002202-000070,0002002202-000070,0002002202-000070,BR_00000006,normal_real,16.0,855.0,1.0,770.0,810.0,DC51D+Z,,,,,,,392,16,2026-06-30
initial-000004,BR_00000001,0,0030123647-000010,0030123647-000010,0030123647-000010,BR_00000006,normal_real,6.15,1675.0,0.65,830.0,850.0,SCG4+Z,,,,,,,393,17,2026-06-30
initial-000004,BR_00000001,1,0002002193-000040,0002002193-000040,0002002193-000040,BR_00000006,normal_real,104.0,1665.0,0.7,830.0,850.0,DC53D+Z,,,,,,,394,17,2026-06-30
initial-000004,BR_00000001,2,0002002193-000020,0002002193-000020,0002002193-000020,BR_00000006,normal_real,260.0,1640.0,0.8,830.0,850.0,DC53D+Z,,,,,,,395,17,2026-06-30
initial-000004,BR_00000001,3,0030123646-000010,0030123646-000010,0030123646-000010,BR_00000006,normal_real,12.0,1620.0,0.7,830.0,850.0,SCG4+Z,,,,,,,396,17,2026-06-30
initial-000004,BR_00000001,4,0002002170-000320,0002002170-000320,0002002170-000320,BR_00000006,normal_real,23.0,1515.0,0.7,830.0,850.0,DC53D+Z,,,,,,,397,17,2026-06-30
initial-000004,BR_00000001,5,0030123255-000020,0030123255-000020,0030123255-000020,BR_00000006,normal_real,46.0,1500.0,0.65,820.0,840.0,HC180BD+Z,,,,,,,398,17,2026-06-30
initial-000004,BR_00000001,6,0030123256-000030,0030123256-000030,0030123256-000030,BR_00000006,normal_real,46.0,1490.0,0.65,820.0,840.0,HC180BD+Z,,,,,,,399,17,2026-06-30
initial-000004,BR_00000001,7,0030118966-000010,0030118966-000010,0030118966-000010,BR_00000001,normal_real,31.64,1488.0,0.65,830.0,850.0,DC56D+Z,,,,,,,400,17,2026-05-31
initial-000004,BR_00000001,8,0002002176-000150,0002002176-000150,0002002176-000150,BR_00000006,normal_real,23.0,1470.0,0.65,830.0,850.0,DC53D+Z,,,,,,,401,17,2026-06-30
initial-000004,BR_00000001,9,0002002170-000010,0002002170-000010,0002002170-000010,BR_00000006,normal_real,23.0,1470.0,0.65,830.0,850.0,DC53D+Z,,,,,,,402,17,2026-06-30
initial-000004,BR_00000001,10,0030123936-000020,0030123936-000020,0030123936-000020,BR_00000006,normal_real,327.94,1465.0,0.7,830.0,850.0,SCG4+Z,,,,,,,403,17,2026-06-30
initial-000004,BR_00000001,11,0030123143-000010,0030123143-000010,0030123143-000010,BR_00000006,normal_real,52.0,1455.0,0.7,830.0,850.0,SCG4+Z,,,,,,,404,17,2026-06-30
initial-000004,BR_00000001,12,0030123936-000010,0030123936-000010,0030123936-000010,BR_00000006,normal_real,182.0,1440.0,0.7,830.0,850.0,SCG4+Z,,,,,,,405,17,2026-06-30
initial-000004,BR_00000001,13,0002002184-000030,0002002184-000030,0002002184-000030,BR_00000006,normal_real,23.0,1440.0,0.65,830.0,850.0,DC53D+Z,,,,,,,406,17,2026-06-30
initial-000004,BR_00000001,14,0002002176-000110,0002002176-000110,0002002176-000110,BR_00000006,normal_real,35.0,1418.0,0.65,830.0,850.0,DC53D+Z,,,,,,,407,17,2026-06-30
initial-000004,BR_00000001,15,0030124683-000030,0030124683-000030,0030124683-000030,BR_00000006,normal_real,48.0,1410.0,0.8,830.0,850.0,DC56D+Z,,,,,,,408,17,2026-06-30
initial-000004,BR_00000001,16,0030123143-000020,0030123143-000020,0030123143-000020,BR_00000006,normal_real,104.0,1390.0,0.7,830.0,850.0,SCG4+Z,,,,,,,409,17,2026-06-30
initial-000004,BR_00000001,17,0030119866-000010,0030119866-000010,0030119866-000010,BR_00000001,normal_real,27.97,1385.0,0.6,830.0,850.0,DC54D+Z,,,,,,,410,17,2026-05-31
initial-000004,BR_00000001,18,0030125157-000010,0030125157-000010,0030125157-000010,BR_00000006,normal_real,26.0,1385.0,0.6,830.0,850.0,DC54D+Z,,,,,,,411,17,2026-06-30
initial-000004,BR_00000001,19,0030124199-000010,0030124199-000010,0030124199-000010,BR_00000006,normal_real,26.0,1385.0,0.6,830.0,850.0,DC54D+Z,,,,,,,412,17,2026-06-30
initial-000004,BR_00000001,20,0030123425-000020,0030123425-000020,0030123425-000020,BR_00000006,normal_real,130.0,1360.0,0.65,830.0,850.0,SCG4+Z,,,,,,,413,17,2026-06-30
initial-000004,BR_00000001,21,0030123143-000060,0030123143-000060,0030123143-000060,BR_00000006,normal_real,78.0,1360.0,0.65,830.0,850.0,SCG4+Z,,,,,,,414,17,2026-06-30
initial-000004,BR_00000001,22,virtual-000004,,,,virtual_sphc,20.0,1250.0,0.8,800.0,850.0,SPHC,,,virtual_sphc:1250x0.8,edge_bridge,4,,415,17,不适用
initial-000004,BR_00000001,23,0030123143-000070,0030123143-000070,0030123143-000070,BR_00000006,normal_real,88.0,1060.0,1.0,800.0,820.0,SCG260Y+Z,,,,,,,416,17,2026-06-30
initial-000004,BR_00000001,24,0002002202-000200,0002002202-000200,0002002202-000200,BR_00000006,normal_real,19.0,1055.0,1.0,770.0,810.0,DC51D+Z,,,,,,,417,17,2026-06-30
