         135319755 function calls (131880234 primitive calls) in 37.345 seconds

   Ordered by: cumulative time
   List reduced from 1337 to 80 due to restriction <80>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1395305    0.249    0.000    0.249    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:776(<genexpr>)
   291271    0.242    0.000    0.561    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numpy/_core/numeric.py:2475(array_equal)
    15486    0.241    0.000    0.313    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:308(__post_init__)
   505347    0.227    0.000    0.227    0.000 {built-in method numpy.array}
   341418    0.223    0.000    1.714    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_rules.py:658(numeric_edge_allowed)
    51778    0.217    0.000    0.217    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:811(<listcomp>)
  1194850    0.214    0.000    0.250    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/budget.py:20(_finite_time)
  2409979    0.200    0.000    0.408    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/abc.py:117(__instancecheck__)
  2409979    0.200    0.000    0.208    0.000 {built-in method _abc._abc_instancecheck}
    18677    0.197    0.000    0.598    0.000 {built-in method builtins.sum}
     5487    0.194    0.000   11.754    0.002 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:643(_evaluate_numeric_candidate)
    99847    0.183    0.000    0.488    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_state.py:856(<genexpr>)
   572989    0.174    0.000    0.350    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_units.py:49(checked_product)
   601256    0.171    0.000    0.171    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_refinement.py:167(_range_has_critical)
       18    0.169    0.009    0.754    0.042 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_construction.py:366(bfs)
     5489    0.167    0.000    0.988    0.000 /Users/miles/dev/dev-py/APSGOV7/src/apsgo_scheduler/core/_numeric_evaluation.py:299(_delivery)
   317481    0.164    0.000    0.464    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:89(_wrapreduction_any_all)


