         90776509 function calls (89858460 primitive calls) in 17.888 seconds

   Ordered by: cumulative time
   List reduced from 5463 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   176314    0.641    0.000    8.355    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/rules/rule_set.py:162(_evaluate)
  3056815    0.626    0.000    0.796    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/contracts.py:98(require_decimal)
  1441066    0.571    0.000    1.048    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/contracts.py:136(freeze_tuple)
3078766/3072834    0.548    0.000    1.480    0.000 {built-in method builtins.any}
     9101    0.533    0.000    0.599    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/llvmlite/binding/ffi.py:210(__call__)
   169281    0.472    0.000    1.947    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/contracts.py:114(sum_decimals)
  2063278    0.408    0.000    0.799    0.000 {method 'as_tuple' of 'decimal.Decimal' objects}
   112169    0.399    0.000    0.861    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/rules/concrete.py:393(evaluate)
      336    0.396    0.001    1.620    0.005 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/delivery_timing.py:233(_evaluate_delivery_reused)
11442023/11441999    0.393    0.000    0.458    0.000 {built-in method builtins.isinstance}
   112169    0.331    0.000    1.015    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/rules/concrete.py:295(evaluate)
  1718186    0.317    0.000    0.370    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/budget.py:20(_finite_time)
   709783    0.295    0.000    1.250    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/rules/base.py:195(__post_init__)
      794    0.256    0.000    1.530    0.002 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/neighborhoods.py:412(_width_candidate_nodes_valid)
  1376582    0.246    0.000    0.521    0.000 {built-in method builtins.max}
155700/137004    0.246    0.000    2.489    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/contracts.py:128(sum_weights)
  1183506    0.227    0.000    0.309    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/contracts.py:86(require_text)
  1716188    0.203    0.000    2.053    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/budget.py:128(allows_search)
  1500411    0.200    0.000    0.675    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/contracts.py:121(<genexpr>)
  2082982    0.190    0.000    0.190    0.000 {built-in method __new__ of type object at 0x1025c7040}
  1833259    0.181    0.000    0.181    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/contracts.py:93(require_int)
  2413766    0.177    0.000    0.202    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/contracts.py:140(<genexpr>)
   114414    0.168    0.000    0.519    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/rules/concrete.py:482(_width_contribution)
   571820    0.147    0.000    0.825    0.000 {built-in method builtins.min}
343660/60369    0.142    0.000    0.197    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/ir.py:321(_rec_list_vars)
      794    0.141    0.000    4.491    0.006 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/evaluation.py:209(_screen_candidate_plan)
  1500411    0.137    0.000    0.176    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/contracts.py:122(<genexpr>)
