chain_id,assigned_period,position,node_id,source_order_id,source_resource_id,source_period,material_role,weight,width,thickness,min_temperature,max_temperature,grade,partition_id,piece_index,virtual_prototype_id,virtual_purpose,virtual_accepted_sequence,related_partition_id,sequence,small_roll,delivery_date
initial-000026,BR_00000001,0,0030122898-000030,0030122898-000030,0030122898-000030,BR_00000006,actual_transition,96.0,1500.0,2.5,700.0,720.0,DC51D+Z,,,,,,,275,10,2026-06-30
initial-000026,BR_00000001,1,0030124735-000130,0030124735-000130,0030124735-000130,BR_00000006,actual_transition,24.0,1250.0,2.45,700.0,720.0,DC51D+Z,,,,,,,276,10,2026-06-30
initial-000026,BR_00000001,2,0030122898-000040,0030122898-000040,0030122898-000040,BR_00000006,actual_transition,240.0,1250.0,2.5,700.0,720.0,DC51D+Z,,,,,,,277,10,2026-06-30
initial-000026,BR_00000001,3,0030122899-000050,0030122899-000050,0030122899-000050,BR_00000006,actual_transition,240.0,1250.0,2.5,700.0,720.0,DC51D+Z,,,,,,,278,10,2026-06-30
initial-000026,BR_00000001,4,0030121724-000020,0030121724-000020,0030121724-000020,BR_00000002,actual_transition,195.2,1250.0,2.5,700.0,720.0,DC51D+Z,,,,,,,279,10,2026-06-10
initial-000026,BR_00000001,5,0030118921-000020,0030118921-000020,0030118921-000020,BR_00000001,actual_transition,23.0,1110.0,2.49,700.0,720.0,DC51D+Z,,,,,,,280,10,2026-05-31
initial-000026,BR_00000001,6,0010020206-000030,0010020206-000030,0010020206-000030,BR_00000006,actual_transition,110.0,1000.0,2.5,700.0,720.0,DC51D+Z,,,,,,,281,10,2026-06-30
initial-000026,BR_00000001,7,virtual-000024,,,,virtual_sphc,20.0,1000.0,2.0,700.0,850.0,SPHC,,,virtual_sphc:1000x2,edge_bridge,24,,282,10,不适用
initial-000026,BR_00000001,8,virtual-000025,,,,virtual_sphc,20.0,1000.0,1.5,700.0,850.0,SPHC,,,virtual_sphc:1000x1.5,edge_bridge,25,,283,10,不适用
initial-000026,BR_00000001,9,0005000546-000010,0005000546-000010,0005000546-000010,BR_00000001,normal_real,7.0,1015.0,1.4,830.0,850.0,CR3,,,,,,,284,10,2026-05-31
initial-000027,BR_00000001,0,0002002185-000030,0002002185-000030,0002002185-000030,BR_00000006,normal_real,23.0,1373.0,1.6,770.0,810.0,DC51D+Z,,,,,,,285,11,2026-06-30
initial-000027,BR_00000001,1,0002002170-000040,0002002170-000040,0002002170-000040,BR_00000006,normal_real,23.0,1251.0,1.8,770.0,810.0,DC51D+Z,,,,,,,286,11,2026-06-30
initial-000027,BR_00000001,2,0030123653-000010,0030123653-000010,0030123653-000010,BR_00000006,normal_real,96.0,1225.0,1.5,700.0,840.0,DC51D+Z,,,,,,,287,11,2026-06-30
initial-000027,BR_00000001,3,0002002053-000100,0002002053-000100,0002002053-000100,BR_00000001,normal_real,92.0,1219.0,1.5,820.0,840.0,DX53D+Z-MD,,,,,,,288,11,2026-05-31
initial-000027,BR_00000001,4,0005000548-000050,0005000548-000050,0005000548-000050,BR_00000001,normal_real,7.0,1214.0,1.5,820.0,840.0,CR240BH,,,,,,,289,11,2026-05-31
initial-000027,BR_00000001,5,0030124772-000010,0030124772-000010,0030124772-000010,BR_00000006,actual_transition,24.0,1200.0,1.5,700.0,840.0,DC51D+Z,,,,,,,290,11,2026-06-30
initial-000027,BR_00000001,6,0002002195-000090,0002002195-000090,0002002195-000090,BR_00000006,normal_real,48.0,1200.0,1.6,795.0,815.0,220YD+Z,,,,,,,291,11,2026-06-30
initial-000027,BR_00000001,7,0002002202-000260,0002002202-000260,0002002202-000260,BR_00000006,normal_real,15.93,1175.0,1.6,770.0,810.0,DC51D+Z,,,,,,,292,11,2026-06-30
initial-000027,BR_00000001,8,0002002202-000120,0002002202-000120,0002002202-000120,BR_00000006,normal_real,23.0,1163.0,1.4,770.0,810.0,DC51D+Z,,,,,,,293,11,2026-06-30
initial-000027,BR_00000001,9,0002002006-000190,0002002006-000190,0002002006-000190,BR_00000001,normal_real,7.7,1152.0,1.2,770.0,810.0,DC51D+Z,,,,,,,294,11,2026-05-31
initial-000027,BR_00000001,10,0002002202-000220,0002002202-000220,0002002202-000220,BR_00000006,normal_real,23.0,1115.0,1.2,770.0,810.0,DC51D+Z,,,,,,,295,11,2026-06-30
initial-000027,BR_00000001,11,0002002185-000010,0002002185-000010,0002002185-000010,BR_00000006,normal_real,23.0,1113.0,1.2,770.0,810.0,DC51D+Z,,,,,,,296,11,2026-06-30
initial-000027,BR_00000001,12,0002002169-000010,0002002169-000010,0002002169-000010,BR_00000006,normal_real,25.0,1090.0,1.4,770.0,810.0,DC51D+Z,,,,,,,297,11,2026-06-30
initial-000027,BR_00000001,13,0002002202-000010,0002002202-000010,0002002202-000010,BR_00000006,normal_real,19.0,1085.0,1.4,770.0,810.0,DC51D+Z,,,,,,,298,11,2026-06-30
initial-000027,BR_00000001,14,0002002202-000240,0002002202-000240,0002002202-000240,BR_00000006,normal_real,19.0,1065.0,1.4,770.0,810.0,DC51D+Z,,,,,,,299,11,2026-06-30
initial-000027,BR_00000001,15,0002002202-000300,0002002202-000300,0002002202-000300,BR_00000006,normal_real,30.0,1030.0,1.6,770.0,810.0,DC51D+Z,,,,,,,300,11,2026-06-30
initial-000027,BR_00000001,16,0002002202-000230,0002002202-000230,0002002202-000230,BR_00000006,normal_real,19.0,1020.0,1.4,770.0,810.0,DC51D+Z,,,,,,,301,11,2026-06-30
initial-000027,BR_00000001,17,0030118934-000010,0030118934-000010,0030118934-000010,BR_00000001,normal_real,130.44,910.0,1.15,800.0,820.0,HX260YD+Z,,,,,,,302,11,2026-05-31
initial-000027,BR_00000001,18,0002002180-000060,0002002180-000060,0002002180-000060,BR_00000006,normal_real,20.0,921.0,1.2,770.0,810.0,DC51D+Z,,,,,,,303,11,2026-06-30
initial-000027,BR_00000001,19,0002002170-000140,0002002170-000140,0002002170-000140,BR_00000006,normal_real,16.0,899.0,1.2,770.0,810.0,DC51D+Z,,,,,,,304,11,2026-06-30
initial-000027,BR_00000001,20,0002002170-000070,0002002170-000070,0002002170-000070,BR_00000006,normal_real,16.0,890.0,1.2,770.0,810.0,DC51D+Z,,,,,,,305,11,2026-06-30
initial-000006,BR_00000001,0,0030119860-000010,0030119860-000010,0030119860-000010,BR_00000001,normal_real,38.27,1360.0,0.7,820.0,840.0,DC53D+Z,,,,,,,306,12,2026-05-31
initial-000006,BR_00000001,1,0002002184-000040,0002002184-000040,0002002184-000040,BR_00000006,normal_real,92.0,1354.0,0.7,830.0,850.0,DC56D+Z,,,,,,,307,12,2026-06-30
initial-000006,BR_00000001,2,0030125207-000110,0030125207-000110,0030125207-000110,BR_00000006,normal_real,24.0,1353.0,0.7,830.0,850.0,DC53D+Z,,,,,,,308,12,2026-06-30
initial-000006,BR_00000001,3,0030118802-000010,0030118802-000010,0030118802-000010,BR_00000001,normal_real,14.77,1350.0,0.6,820.0,840.0,HC180BD+Z,,,,,,,309,12,2026-05-31
initial-000006,BR_00000001,4,0002002055-000050,0002002055-000050,0002002055-000050,BR_00000001,normal_real,280.12,1310.0,0.6,815.0,835.0,DX51D+Z-MD,,,,,,,310,12,2026-05-31
initial-000006,BR_00000001,5,0010019718-000020,0010019718-000020,0010019718-000020,BR_00000006,actual_transition,58.0,1300.0,0.5,700.0,840.0,DC51D+Z,,,,,,,311,12,2026-06-30
initial-000006,BR_00000001,6,0002002055-000010,0002002055-000010,0002002055-000010,BR_00000001,normal_real,70.55,1250.0,0.5,815.0,835.0,DX51D+Z-MD,,,,,,,312,12,2026-05-31
initial-000006,BR_00000001,7,0002002053-000130,0002002053-000130,0002002053-000130,BR_00000001,normal_real,23.0,1250.0,0.6,820.0,840.0,DX53D+Z-MD,,,,,,,313,12,2026-05-31
initial-000006,BR_00000001,8,0002002176-000160,0002002176-000160,0002002176-000160,BR_00000006,normal_real,13.76,1220.0,0.65,830.0,850.0,DC53D+Z,,,,,,,314,12,2026-06-30
initial-000006,BR_00000001,9,0030122086-000010,0030122086-000010,0030122086-000010,BR_00000003,normal_real,48.0,1220.0,0.65,830.0,850.0,DC56D+Z,,,,,,,315,12,2026-06-15
initial-000006,BR_00000001,10,0030124871-000010,0030124871-000010,0030124871-000010,BR_00000006,normal_real,25.0,1200.0,0.75,820.0,840.0,DX53D+Z,,,,,,,316,12,2026-06-30
initial-000006,BR_00000001,11,0030117283-000030,0030117283-000030,0030117283-000030,BR_00000001,normal_real,13.32,1190.0,0.7,830.0,850.0,SCG4+Z,,,,,,,317,12,2026-05-31
initial-000006,BR_00000001,12,0030118093-000010,0030118093-000010,0030118093-000010,BR_00000001,normal_real,122.84,1165.0,0.6,700.0,840.0,DC51D+Z,,,,,,,318,12,2026-05-31
initial-000006,BR_00000001,13,0030117932-000010,0030117932-000010,0030117932-000010,BR_00000001,normal_real,99.77,1162.0,0.6,700.0,840.0,DC51D+Z,,,,,,,319,12,2026-05-31
initial-000006,BR_00000001,14,0002002176-000010,0002002176-000010,0002002176-000010,BR_00000006,normal_real,15.0,1150.0,0.65,770.0,810.0,DC51D+Z,,,,,,,320,12,2026-06-30
initial-000006,BR_00000001,15,0002002148-000010,0002002148-000010,0002002148-000010,BR_00000006,normal_real,300.0,1148.0,0.65,770.0,810.0,DC51D+Z,,,,,,,321,12,2026-06-30
initial-000006,BR_00000001,16,0002002195-000070,0002002195-000070,0002002195-000070,BR_00000006,normal_real,145.0,1148.0,0.65,770.0,810.0,DC51D+Z,,,,,,,322,12,2026-06-30
initial-000006,BR_00000001,17,0002002202-000060,0002002202-000060,0002002202-000060,BR_00000006,normal_real,46.0,1145.0,0.7,770.0,810.0,DC51D+Z,,,,,,,323,12,2026-06-30
initial-000006,BR_00000001,18,0002002176-000210,0002002176-000210,0002002176-000210,BR_00000006,normal_real,15.0,1042.0,0.6,770.0,810.0,DC51D+Z,,,,,,,324,12,2026-06-30
initial-000006,BR_00000001,19,0002002185-000150,0002002185-000150,0002002185-000150,BR_00000006,normal_real,16.0,990.0,0.6,770.0,810.0,DC51D+Z,,,,,,,325,12,2026-06-30
initial-000006,BR_00000001,20,0002002195-000020,0002002195-000020,0002002195-000020,BR_00000006,normal_real,44.0,985.0,0.65,770.0,810.0,DC51D+Z,,,,,,,326,12,2026-06-30
initial-000006,BR_00000001,21,0002002170-000280,0002002170-000280,0002002170-000280,BR_00000006,normal_real,19.0,971.0,0.65,770.0,810.0,DC51D+Z,,,,,,,327,12,2026-06-30
initial-000006,BR_00000001,22,0002002195-000010,0002002195-000010,0002002195-000010,BR_00000006,normal_real,10.0,918.0,0.65,770.0,810.0,DC51D+Z,,,,,,,328,12,2026-06-30
initial-000006,BR_00000001,23,0002002195-000210,0002002195-000210,0002002195-000210,BR_00000006,normal_real,8.86,830.0,0.6,770.0,810.0,DC51D+Z,,,,,,,329,12,2026-06-30
initial-000006,BR_00000001,24,0002002009-000020,0002002009-000020,0002002009-000020,BR_00000001,normal_real,8.14,828.0,0.65,770.0,810.0,DC51D+Z,,,,,,,330,12,2026-05-31
initial-000023,BR_00000001,0,0030125102-000010,0030125102-000010,0030125102-000010,BR_00000006,normal_real,72.0,1182.0,0.7,820.0,840.0,DC53D+Z,,,,,,,331,13,2026-06-30
initial-000023,BR_00000001,1,0030118934-000050,0030118934-000050,0030118934-000050,BR_00000001,normal_real,15.37,1160.0,0.7,830.0,850.0,DX54D+Z,,,,,,,332,13,2026-05-31
initial-000023,BR_00000001,2,0002002185-000060,0002002185-000060,0002002185-000060,BR_00000006,normal_real,23.0,1155.0,0.65,830.0,850.0,DC54D+Z,,,,,,,333,13,2026-06-30
initial-000023,BR_00000001,3,0002002170-000180,0002002170-000180,0002002170-000180,BR_00000006,normal_real,46.0,1133.0,0.7,830.0,850.0,DC53D+Z,,,,,,,334,13,2026-06-30
initial-000023,BR_00000001,4,0005000545-000020,0005000545-000020,0005000545-000020,BR_00000001,normal_real,9.59,1130.0,0.7,820.0,840.0,CR210BH,,,,,,,335,13,2026-05-31
initial-000023,BR_00000001,5,0030119041-000020,0030119041-000020,0030119041-000020,BR_00000001,normal_real,16.85,1120.0,0.6,820.0,840.0,HC180BD+Z,,,,,,,336,13,2026-05-31
initial-000023,BR_00000001,6,0030119959-000010,0030119959-000010,0030119959-000010,BR_00000001,normal_real,23.0,1120.0,0.65,830.0,850.0,DC54D+Z,,,,,,,337,13,2026-05-31
initial-000023,BR_00000001,7,0030124772-000060,0030124772-000060,0030124772-000060,BR_00000006,normal_real,23.0,1120.0,0.65,830.0,850.0,DC54D+Z,,,,,,,338,13,2026-06-30
initial-000023,BR_00000001,8,0030118934-000060,0030118934-000060,0030118934-000060,BR_00000001,normal_real,188.59,1120.0,0.7,830.0,850.0,DX54D+Z,,,,,,,339,13,2026-05-31
initial-000023,BR_00000001,9,0002002180-000270,0002002180-000270,0002002180-000270,BR_00000006,normal_real,20.0,1100.0,0.65,830.0,850.0,DC53D+Z,,,,,,,340,13,2026-06-30
initial-000023,BR_00000001,10,0002002170-000210,0002002170-000210,0002002170-000210,BR_00000006,normal_real,45.97,1095.0,0.7,830.0,850.0,DC53D+Z,,,,,,,341,13,2026-06-30
initial-000023,BR_00000001,11,0030119032-000020,0030119032-000020,0030119032-000020,BR_00000001,normal_real,10.4,1080.0,0.75,820.0,840.0,DX53D+Z,,,,,,,342,13,2026-05-31
initial-000023,BR_00000001,12,0030117933-000010,0030117933-000010,0030117933-000010,BR_00000001,normal_real,10.9,1075.0,0.7,700.0,840.0,DX51D+Z,,,,,,,343,13,2026-05-31
initial-000023,BR_00000001,13,0030121690-000040,0030121690-000040,0030121690-000040,BR_00000002,normal_real,11.87,1070.0,0.67,820.0,840.0,HC220BD+Z,,,,,,,344,13,2026-06-10
initial-000023,BR_00000001,14,0030122480-000080,0030122480-000080,0030122480-000080,BR_00000006,normal_real,69.0,1060.0,0.65,830.0,850.0,DX53D+Z,,,,,,,345,13,2026-06-30
initial-000023,BR_00000001,15,0030120757-000020,0030120757-000020,0030120757-000020,BR_00000001,normal_real,17.37,1044.0,0.7,830.0,850.0,DC54D+Z,,,,,,,346,13,2026-06-05
initial-000023,BR_00000001,16,0030122480-000110,0030122480-000110,0030122480-000110,BR_00000006,normal_real,110.0,1040.0,0.7,830.0,850.0,DX53D+Z,,,,,,,347,13,2026-06-30
initial-000023,BR_00000001,17,0030118799-000010,0030118799-000010,0030118799-000010,BR_00000001,normal_real,7.55,1010.0,0.65,820.0,840.0,HC180BD+Z,,,,,,,348,13,2026-05-31
initial-000023,BR_00000001,18,0030123256-000010,0030123256-000010,0030123256-000010,BR_00000006,normal_real,100.0,1010.0,0.65,820.0,840.0,HC180BD+Z,,,,,,,349,13,2026-06-30
initial-000023,BR_00000001,19,0002002170-000170,0002002170-000170,0002002170-000170,BR_00000006,normal_real,100.0,1000.0,0.65,810.0,830.0,180YD+Z,,,,,,,350,13,2026-06-30
initial-000023,BR_00000001,20,0005000563-000210,0005000563-000210,0005000563-000210,BR_00000006,normal_real,21.0,995.0,0.7,800.0,820.0,CR2,,,,,,,351,13,2026-06-30
initial-000023,BR_00000001,21,0030123145-000010,0030123145-000010,0030123145-000010,BR_00000006,normal_real,51.02,975.0,0.65,810.0,830.0,HC180YD+Z,,,,,,,352,13,2026-06-30
initial-000023,BR_00000001,22,0030123255-000030,0030123255-000030,0030123255-000030,BR_00000006,normal_real,36.0,935.0,0.65,820.0,840.0,DC56D+Z,,,,,,,353,13,2026-06-30
initial-000023,BR_00000001,23,0030123256-000020,0030123256-000020,0030123256-000020,BR_00000006,normal_real,92.21,930.0,0.65,820.0,840.0,HC180BD+Z,,,,,,,354,13,2026-06-30
initial-000023,BR_00000001,24,0002002162-000070,0002002162-000070,0002002162-000070,BR_00000006,normal_real,18.0,930.0,0.6,830.0,850.0,DC54D+Z,,,,,,,355,13,2026-06-30
initial-000023,BR_00000001,25,0002002184-000190,0002002184-000190,0002002184-000190,BR_00000006,normal_real,64.0,840.0,0.6,830.0,850.0,DC56D+Z,,,,,,,356,13,2026-06-30
initial-000005,BR_00000001,0,0030123142-000040,0030123142-000040,0030123142-000040,BR_00000006,normal_real,156.0,1360.0,0.65,830.0,850.0,SCG4+Z,,,,,,,357,14,2026-06-30
initial-000005,BR_00000001,1,0030124871-000120,0030124871-000120,0030124871-000120,BR_00000006,normal_real,220.0,1360.0,0.6,820.0,840.0,DX53D+Z,,,,,,,358,14,2026-06-30
initial-000005,BR_00000001,2,0030125150-000030,0030125150-000030,0030125150-000030,BR_00000006,normal_real,96.0,1360.0,0.7,810.0,830.0,HC180YD+Z,,,,,,,359,14,2026-06-30
initial-000005,BR_00000001,3,0030124683-000040,0030124683-000040,0030124683-000040,BR_00000006,normal_real,192.0,1360.0,0.7,810.0,830.0,HC180YD+Z,,,,,,,360,14,2026-06-30
initial-000005,BR_00000001,4,0030119860-000040,0030119860-000040,0030119860-000040,BR_00000001,normal_real,180.24,1360.0,0.7,810.0,830.0,HC180YD+Z,,,,,,,361,14,2026-05-31
initial-000005,BR_00000001,5,0030125150-000010,0030125150-000010,0030125150-000010,BR_00000006,normal_real,24.0,1360.0,0.7,820.0,840.0,DC53D+Z,,,,,,,362,14,2026-06-30
initial-000005,BR_00000001,6,0030124683-000010,0030124683-000010,0030124683-000010,BR_00000006,normal_real,96.0,1360.0,0.7,820.0,840.0,DC53D+Z,,,,,,,363,14,2026-06-30
initial-000005,BR_00000001,7,0002002054-000260,0002002054-000260,0002002054-000260,BR_00000001,normal_real,293.39,1150.0,0.6,820.0,840.0,DX53D+Z-MD,,,,,,,364,14,2026-05-31
initial-000005,BR_00000001,8,0002002170-000310,0002002170-000310,0002002170-000310,BR_00000006,normal_real,23.0,1120.0,0.6,810.0,830.0,180YD+Z,,,,,,,365,14,2026-06-30
initial-000005,BR_00000001,9,0002002054-000310,0002002054-000310,0002002054-000310,BR_00000001,normal_real,11.7,1100.0,0.5,820.0,840.0,DX53D+Z-CD,,,,,,,366,14,2026-05-31
initial-000005,BR_00000001,10,0030123142-000030,0030123142-000030,0030123142-000030,BR_00000006,normal_real,132.0,1090.0,0.55,830.0,850.0,SCG4+Z,,,,,,,367,14,2026-06-30
initial-000005,BR_00000001,11,0030123425-000010,0030123425-000010,0030123425-000010,BR_00000006,normal_real,132.0,1090.0,0.55,830.0,850.0,SCG4+Z,,,,,,,368,14,2026-06-30
initial-000005,BR_00000001,12,0030117284-000030,0030117284-000030,0030117284-000030,BR_00000001,normal_real,13.54,1090.0,0.55,830.0,850.0,SCG4+Z,,,,,,,369,14,2026-05-31
initial-000005,BR_00000001,13,0030118093-000030,0030118093-000030,0030118093-000030,BR_00000001,normal_real,13.15,1050.0,0.5,820.0,840.0,DC53D+Z,,,,,,,370,14,2026-05-31
initial-000005,BR_00000001,14,0030124826-000030,0030124826-000030,0030124826-000030,BR_00000006,normal_real,30.0,1050.0,0.6,820.0,840.0,DX53D+Z,,,,,,,371,14,2026-06-30
initial-000005,BR_00000001,15,0002002170-000360,0002002170-000360,0002002170-000360,BR_00000006,normal_real,40.0,1030.0,0.6,830.0,850.0,DC54D+Z,,,,,,,372,14,2026-06-30
initial-000005,BR_00000001,16,0030124437-000020,0030124437-000020,0030124437-000020,BR_00000006,normal_real,22.0,1003.0,0.8,830.0,850.0,DC54D+Z,,,,,,,373,14,2026-06-30
initial-000005,BR_00000001,17,0030119215-000010,0030119215-000010,0030119215-000010,BR_00000001,normal_real,22.0,1001.0,0.6,820.0,840.0,DC53D+Z,,,,,,,374,14,2026-05-31
initial-000005,BR_00000001,18,0010018206-000010,0010018206-000010,0010018206-000010,BR_00000001,actual_transition,31.76,1000.0,0.5,700.0,840.0,DC51D+Z,,,,,,,375,14,2026-05-31
initial-000005,BR_00000001,19,0030122066-000020,0030122066-000020,0030122066-000020,BR_00000003,normal_real,24.0,1000.0,0.6,830.0,850.0,DC54D+Z,,,,,,,376,14,2026-06-15
initial-000005,BR_00000001,20,0030122480-000100,0030122480-000100,0030122480-000100,BR_00000006,normal_real,154.0,995.0,0.7,830.0,850.0,DX53D+Z,,,,,,,377,14,2026-06-30
initial-000005,BR_00000001,21,0005000563-000270,0005000563-000270,0005000563-000270,BR_00000006,normal_real,18.0,968.0,0.8,830.0,850.0,CR180BH,,,,,,,378,14,2026-06-30
initial-000005,BR_00000001,22,0002002162-000080,0002002162-000080,0002002162-000080,BR_00000006,normal_real,18.0,950.0,0.8,830.0,850.0,DC56D+Z,,,,,,,379,14,2026-06-30
initial-000005,BR_00000001,23,0030118632-000010,0030118632-000010,0030118632-000010,BR_00000001,normal_real,16.85,939.0,0.8,830.0,850.0,DC56D+Z,,,,,,,380,14,2026-05-31
initial-000005,BR_00000001,24,0002002184-000020,0002002184-000020,0002002184-000020,BR_00000006,normal_real,16.0,883.0,0.65,830.0,850.0,DC53D+Z,,,,,,,381,14,2026-06-30
initial-000005,BR_00000001,25,0030122080-000010,0030122080-000010,0030122080-000010,BR_00000003,normal_real,14.4,865.0,0.8,830.0,850.0,DX53D+Z,,,,,,,382,14,2026-06-15
initial-000020,BR_00000001,0,0030124871-000080,0030124871-000080,0030124871-000080,BR_00000006,normal_real,60.0,1575.0,0.95,710.0,730.0,DX51D+Z,,,,,,,383,15,2026-06-30
initial-000020,BR_00000001,1,0030124871-000140,0030124871-000140,0030124871-000140,BR_00000006,normal_real,30.0,1550.0,0.95,710.0,730.0,DX51D+Z,,,,,,,384,15,2026-06-30
initial-000020,BR_00000001,2,0010019881-000030,0010019881-000030,0010019881-000030,BR_00000006,actual_transition,26.0,1500.0,0.95,700.0,840.0,DC51D+Z,,,,,,,385,15,2026-06-30
initial-000020,BR_00000001,3,0002002195-000190,0002002195-000190,0002002195-000190,BR_00000006,normal_real,24.0,1500.0,1.0,830.0,850.0,DC54D+Z,,,,,,,386,15,2026-06-30
initial-000020,BR_00000001,4,0010020206-000110,0010020206-000110,0010020206-000110,BR_00000006,actual_transition,117.45,1500.0,1.2,700.0,840.0,DC51D+Z,,,,,,,387,15,2026-06-30
initial-000020,BR_00000001,5,0005000571-000040,0005000571-000040,0005000571-000040,BR_00000006,normal_real,10.0,1458.0,1.5,830.0,850.0,CR180BH,,,,,,,388,15,2026-06-30
initial-000020,BR_00000001,6,0005000562-000050,0005000562-000050,0005000562-000050,BR_00000006,normal_real,23.0,1370.0,1.5,830.0,850.0,CR3,,,,,,,389,15,2026-06-30
initial-000020,BR_00000001,7,0002002058-000020,0002002058-000020,0002002058-000020,BR_00000001,normal_real,18.91,1260.0,1.5,820.0,840.0,DX53D+Z-CD,,,,,,,390,15,2026-05-31
initial-000020,BR_00000001,8,0030123653-000020,0030123653-000020,0030123653-000020,BR_00000006,normal_real,24.0,1250.0,1.2,700.0,840.0,DC51D+Z,,,,,,,391,15,2026-06-30
initial-000020,BR_00000001,9,0002002054-000230,0002002054-000230,0002002054-000230,BR_00000001,normal_real,2.05,1236.0,1.0,820.0,840.0,DX53D+Z-CD,,,,,,,392,15,2026-05-31
initial-000020,BR_00000001,10,0002002053-000150,0002002053-000150,0002002053-000150,BR_00000001,normal_real,18.76,1219.0,0.8,815.0,835.0,DX51D+Z-MD,,,,,,,393,15,2026-05-31
initial-000020,BR_00000001,11,0002002055-000070,0002002055-000070,0002002055-000070,BR_00000001,normal_real,491.0,1191.0,0.6,820.0,840.0,DX53D+Z-MD,,,,,,,394,15,2026-05-31
initial-000020,BR_00000001,12,0030123653-000030,0030123653-000030,0030123653-000030,BR_00000006,normal_real,48.0,1200.0,0.8,700.0,840.0,DC51D+Z,,,,,,,395,15,2026-06-30
initial-000020,BR_00000001,13,0030125147-000010,0030125147-000010,0030125147-000010,BR_00000006,normal_real,24.0,1200.0,1.0,820.0,840.0,DC53D+Z,,,,,,,396,15,2026-06-30
initial-000020,BR_00000001,14,0030120939-000080,0030120939-000080,0030120939-000080,BR_00000002,normal_real,46.0,1150.0,1.2,810.0,830.0,HC180YD+Z,,,,,,,397,15,2026-06-10
initial-000020,BR_00000001,15,0030120939-000070,0030120939-000070,0030120939-000070,BR_00000002,normal_real,23.0,1100.0,1.2,810.0,830.0,HC180YD+Z,,,,,,,398,15,2026-06-10
initial-000020,BR_00000001,16,0030120939-000060,0030120939-000060,0030120939-000060,BR_00000002,normal_real,23.45,1080.0,1.2,810.0,830.0,HC180YD+Z,,,,,,,399,15,2026-06-10
initial-000020,BR_00000001,17,0030117285-000070,0030117285-000070,0030117285-000070,BR_00000001,normal_real,12.8,1060.0,1.0,800.0,820.0,SCG260Y+Z,,,,,,,400,15,2026-05-31
initial-000020,BR_00000001,18,0002002021-000070,0002002021-000070,0002002021-000070,BR_00000001,normal_real,19.0,1044.0,1.0,770.0,810.0,DC51D+Z,,,,,,,401,15,2026-05-31
initial-000020,BR_00000001,19,0002002184-000160,0002002184-000160,0002002184-000160,BR_00000006,normal_real,16.0,1036.0,1.2,770.0,810.0,DC51D+Z,,,,,,,402,15,2026-06-30
initial-000020,BR_00000001,20,0030125207-000130,0030125207-000130,0030125207-000130,BR_00000006,normal_real,22.0,1011.0,1.2,800.0,820.0,HC260YD+Z,,,,,,,403,15,2026-06-30
initial-000020,BR_00000001,21,0030122899-000020,0030122899-000020,0030122899-000020,BR_00000006,actual_transition,187.98,1000.0,1.0,700.0,840.0,DC51D+Z,,,,,,,404,15,2026-06-30
initial-000020,BR_00000001,22,0030117110-000090,0030117110-000090,0030117110-000090,BR_00000001,normal_real,4.67,955.0,1.0,830.0,850.0,CR3,,,,,,,405,15,2026-05-31
initial-000020,BR_00000001,23,0005000563-000170,0005000563-000170,0005000563-000170,BR_00000006,normal_real,48.0,900.0,1.2,830.0,850.0,CR180BH,,,,,,,406,15,2026-06-30
initial-000019,BR_00000001,0,0030122647-000590,0030122647-000590,0030122647-000590,BR_00000006,normal_real,48.0,1500.0,2.49,820.0,840.0,DC53D+Z,,,,,,,407,16,2026-06-30
initial-000019,BR_00000001,1,0030119938-000340,0030119938-000340,0030119938-000340,BR_00000001,normal_real,48.0,1500.0,2.49,820.0,840.0,DC53D+Z,,,,,,,408,16,2026-05-31
initial-000019,BR_00000001,2,0030122647-000580,0030122647-000580,0030122647-000580,BR_00000006,normal_real,48.0,1363.0,2.49,820.0,840.0,DC53D+Z,,,,,,,409,16,2026-06-30
initial-000019,BR_00000001,3,0030122647-000570,0030122647-000570,0030122647-000570,BR_00000006,normal_real,48.0,1300.0,2.49,820.0,840.0,DC53D+Z,,,,,,,410,16,2026-06-30
initial-000019,BR_00000001,4,0030119938-000330,0030119938-000330,0030119938-000330,BR_00000001,normal_real,95.14,1300.0,2.49,820.0,840.0,DC53D+Z,,,,,,,411,16,2026-05-31
initial-000019,BR_00000001,5,0030119938-000320,0030119938-000320,0030119938-000320,BR_00000001,normal_real,24.6,1250.0,2.49,820.0,840.0,DC53D+Z,,,,,,,412,16,2026-05-31
initial-000019,BR_00000001,6,0030122647-000560,0030122647-000560,0030122647-000560,BR_00000006,normal_real,72.0,1250.0,2.49,820.0,840.0,DC53D+Z,,,,,,,413,16,2026-06-30
initial-000019,BR_00000001,7,0002002074-000010,0002002074-000010,0002002074-000010,BR_00000006,normal_real,150.0,1200.0,2.0,820.0,840.0,DX53D+Z-MD,,,,,,,414,16,2026-06-30
initial-000019,BR_00000001,8,virtual-000001,,,,virtual_sphc,20.0,1250.0,1.5,800.0,840.0,SPHC,,,virtual_sphc:1250x1.5,edge_bridge,1,,415,16,不适用
initial-000019,BR_00000001,9,virtual-000002,,,,virtual_sphc,20.0,1250.0,1.2,800.0,840.0,SPHC,,,virtual_sphc:1250x1.2,edge_bridge,2,,416,16,不适用
initial-000019,BR_00000001,10,0030123143-000070,0030123143-000070,0030123143-000070,BR_00000006,normal_real,88.0,1060.0,1.0,800.0,820.0,SCG260Y+Z,,,,,,,417,16,2026-06-30
